Rounded up rating,ratings_count,Genre,Class
4,18655,comedy,no
5,14472,fantasy,no
5,13618,comedy,no
4,24393,young adult,no
4,17203,fantasy,no
4,6967,sci-fi,no
4,14010,#N/A,no
5,14540,sci-fi,no
4,12458,fantasy,no
5,26921,fantasy,no
4,12382,comedy,no
5,15600,fantasy,no
5,14564,#N/A,no
4,12756,#N/A,no
4,13800,crime,no
5,18123,fantasy,no
4,16931,romance,no
5,16375,fantasy,no
4,17687,young adult,no
5,15610,drama,no
5,13580,romance,no
4,25322,young adult,no
4,20328,romance,no
5,20457,romance,no
5,21606,romance,no
5,19108,young adult,no
4,21565,romance,no
4,14383,#N/A,no
4,14912,#N/A,no
5,13743,#N/A,no
5,12531,horror,no
5,14415,thriller,no
5,16751,mystery,no
4,8392,mystery,no
5,18717,young adult,no
4,15719,horror,no
5,7983,spy,no
4,18770,fantasy,no
4,14418,drama,no
5,17270,fantasy,no
4,14287,#N/A,no
4,26437,romance,no
5,14765,#N/A,no
4,14124,drama,no
5,15113,romance,no
5,16281,romance,no
5,13082,#N/A,no
4,23233,fantasy,no
4,16406,romance,no
4,14358,mystery,yes
5,14491,mystery,no
5,19546,fantasy,no
5,16585,fantasy,no
5,14596,romance,no
4,18465,drama,no
4,15689,romance,no
4,19532,young adult,no
4,17003,romance,no
5,28658,romance,no
4,16963,mystery,no
5,15267,#N/A,no
4,14196,thriller,no
5,15110,fantasy,no
5,15673,young adult,no
5,14292,fantasy,no
5,12573,young adult,yes
5,17412,young adult,no
5,14391,young adult,no
5,23857,romance,no
4,18834,mystery,no
4,9054,sci-fi,no
4,10332,#N/A,no
5,12737,crime,no
4,17892,sci-fi,no
4,17224,horror,no
4,12923,comedy,no
4,16086,mystery,no
4,14878,mystery,no
4,17198,horror,no
4,12679,thriller,no
5,19613,mystery,no
5,15965,#N/A,no
5,12426,#N/A,no
4,17379,romance,no
4,12130,drama,no
4,19083,fantasy,no
4,14960,fantasy,no
5,17579,young adult,no
5,16056,thriller,no
4,22229,fantasy,no
4,15139,romance,no
5,18329,mystery,no
5,15038,#N/A,no
5,14335,thriller,no
4,20939,romance,no
5,16756,sci-fi,no
5,16011,fantasy,no
5,17083,romance,no
5,24776,romance,no
5,16057,mystery,no
5,17186,fantasy,no
5,19824,fantasy,no
5,16315,#N/A,yes
5,15816,comedy,no
5,14961,thriller,no
5,18570,fantasy,no
4,13627,comedy,no
5,16036,mystery,no
4,16078,fantasy,no
5,12180,drama,no
4,11546,drama,no
5,11636,fantasy,no
5,13240,thriller,no
4,7967,mystery,no
5,15877,mystery,no
4,14369,romance,no
5,16766,comedy,no
5,14295,romance,no
4,18464,#N/A,no
4,13886,mystery,no
5,25625,romance,no
5,17589,young adult,no
4,13280,romance,no
5,22695,fantasy,no
5,18265,sci-fi,no
5,21020,romance,no
4,18778,fantasy,no
5,19000,romance,no
5,15654,comedy,no
5,23152,fantasy,no
5,15362,romance,no
5,14390,mystery,no
5,13166,thriller,no
5,16399,romance,no
4,13076,horror,no
5,14329,fantasy,no
4,12391,drama,no
4,14284,horror,no
4,16073,romance,no
5,13282,#N/A,no
5,17728,horror,no
5,13440,sci-fi,no
5,18443,young adult,no
4,20858,young adult,no
4,14853,drama,no
4,13325,young adult,no
4,16643,young adult,no
5,13688,comedy,no
4,14722,young adult,no
4,14775,young adult,no
5,17016,#N/A,no
4,19214,fantasy,no
4,19206,fantasy,no
5,14795,#N/A,no
4,12874,thriller,no
5,12474,#N/A,no
5,12521,romance,no
4,18052,young adult,no
5,13626,young adult,no
5,19919,#N/A,no
5,14365,mystery,no
4,13064,comedy,no
5,13553,fantasy,no
5,16223,romance,no
5,16074,#N/A,no
4,13868,romance,no
5,18893,fairy-tales,no
5,25788,romance,no
4,13851,drama,no
5,16200,#N/A,no
5,23295,romance,no
5,25337,romance,no
4,15385,drama,no
5,13478,sci-fi,no
4,22017,fantasy,no
5,13412,fantasy,no
4,18998,fantasy,no
4,16388,mystery,no
5,23125,fantasy,no
5,27420,romance,no
5,16205,fantasy,no
5,12568,#N/A,no
4,18090,young adult,no
5,16285,fantasy,no
5,16743,mystery,no
5,16568,drama,no
5,13197,sci-fi,no
4,14295,mystery,no
4,21281,young adult,no
4,19275,young adult,no
5,12201,#N/A,no
4,15606,romance,no
5,14441,romance,no
5,16498,drama,no
4,14499,thriller,no
4,14868,sci-fi,no
4,13241,#N/A,no
5,14157,drama,no
4,10904,mystery,no
5,20177,fantasy,no
5,16116,sci-fi,no
5,13959,thriller,no
4,12606,#N/A,no
4,19133,fantasy,no
4,8504,romance,no
4,9694,comedy,no
5,12421,romance,no
5,15373,fantasy,no
4,15693,#N/A,no
4,18053,drama,no
5,16218,#N/A,no
4,20812,fantasy,no
5,13795,#N/A,no
4,19328,romance,no
5,23247,romance,no
4,12228,romance,no
4,17384,fantasy,no
5,24150,young adult,no
4,15049,#N/A,no
4,22025,romance,no
4,14346,horror,no
4,19947,young adult,no
5,14777,#N/A,no
5,17048,young adult,no
5,13767,romance,no
4,18772,young adult,no
4,14001,#N/A,no
4,18718,fantasy,no
4,13478,romance,no
4,14243,romance,no
4,13011,comedy,no
4,23783,romance,no
4,19358,fantasy,no
4,24092,young adult,no
4,17002,mystery,no
5,15364,romance,no
5,15362,drama,no
5,8045,mystery,no
5,16593,drama,no
5,18322,sci-fi,no
4,12818,#N/A,no
4,12343,mystery,no
5,7296,#N/A,no
4,21091,mystery,no
5,26697,young adult,no
4,16979,fantasy,no
5,15258,comedy,no
5,19743,fantasy,no
5,9556,romance,no
5,23883,romance,no
5,15923,young adult,yes
4,16343,mystery,no
5,11486,fantasy,no
5,15379,fantasy,no
5,14024,mystery,no
4,12934,comedy,no
4,15657,mystery,no
4,17104,young adult,yes
4,16357,young adult,no
4,12463,fantasy,no
5,18190,romance,no
4,15310,romance,no
5,8881,horror,no
5,16374,horror,no
4,14392,sci-fi,no
5,14713,mystery,no
5,13128,fantasy,no
4,20177,mystery,yes
5,21786,romance,no
5,17033,fantasy,no
5,20173,young adult,no
4,14794,mystery,no
4,11438,sci-fi,no
5,13467,#N/A,no
4,17561,mystery,no
4,14940,mystery,no
5,15820,drama,no
4,17571,young adult,no
4,14693,mystery,no
5,12563,#N/A,no
5,22024,romance,no
5,18458,fantasy,no
5,18433,fantasy,no
5,16467,romance,no
4,16146,mystery,no
4,16235,drama,no
4,19563,young adult,no
4,16646,horror,no
4,12792,mystery,no
4,22334,mystery,no
4,15126,drama,no
4,16227,fantasy,no
5,17845,fantasy,no
4,17142,fantasy,no
4,16299,horror,no
5,24803,romance,no
5,14814,fantasy,no
4,23655,romance,no
5,11148,#N/A,no
5,16155,romance,no
5,12608,#N/A,no
4,16172,romance,no
5,15987,young adult,no
4,12667,#N/A,no
5,15381,mystery,no
4,19328,young adult,no
4,17286,fantasy,no
4,15041,romance,no
4,14471,romance,no
5,16582,fantasy,no
5,11646,horror,no
5,15672,young adult,no
5,12413,horror,no
4,17327,sci-fi,no
4,14403,comedy,no
5,7246,romance,no
5,16249,mystery,no
5,15394,mystery,no
4,22124,young adult,no
5,13946,#N/A,no
4,14852,young adult,no
4,15869,romance,no
5,12488,#N/A,no
4,17034,fantasy,no
4,18359,mystery,no
4,10752,#N/A,no
5,16613,fantasy,no
4,12728,#N/A,no
4,12206,#N/A,no
5,12867,mystery,no
5,14677,#N/A,no
5,13807,fantasy,no
4,7655,romance,no
4,15287,fantasy,no
4,15290,romance,no
4,18716,mystery,no
5,13900,fantasy,no
5,19147,young adult,no
5,22373,#N/A,no
4,7175,mystery,no
5,19512,mystery,no
4,12735,#N/A,no
4,13767,mystery,no
5,13513,#N/A,no
4,16195,thriller,no
5,16087,comedy,no
4,13067,#N/A,no
4,13491,horror,no
5,12296,fantasy,no
4,14795,mystery,no
5,16398,fantasy,no
5,22994,fantasy,no
4,20700,fantasy,no
5,15313,fantasy,no
4,10305,#N/A,no
5,14685,#N/A,no
4,16466,fantasy,no
5,16453,fantasy,no
4,11752,#N/A,no
4,14327,romance,yes
4,12950,#N/A,no
5,15961,horror,no
4,14044,romance,no
4,18830,young adult,no
5,11569,#N/A,no
4,18582,mystery,no
5,14945,fantasy,no
4,14762,#N/A,no
5,12537,#N/A,no
5,11579,fantasy,no
4,14324,#N/A,no
5,15526,young adult,no
5,13241,#N/A,no
5,15055,#N/A,no
5,17235,mystery,no
5,12870,#N/A,no
4,11443,mystery,no
5,13945,fantasy,no
4,15618,young adult,no
5,19963,young adult,no
4,7308,romance,no
5,13991,#N/A,no
5,17947,mystery,no
4,22176,fantasy,no
5,15986,drama,no
4,14359,fantasy,no
4,14976,romance,no
5,19168,fantasy,no
4,14204,#N/A,no
5,12824,#N/A,no
5,17707,young adult,no
4,14292,#N/A,no
4,14699,comedy,no
5,10946,mystery,no
5,12677,#N/A,no
4,17675,fantasy,no
5,26661,romance,no
5,16441,horror,no
5,17282,young adult,no
4,13562,young adult,no
5,19541,fantasy,no
5,9547,mystery,no
5,17941,fantasy,no
5,13835,#N/A,no
4,20708,young adult,no
5,17549,sci-fi,no
5,14692,fantasy,no
5,15794,fantasy,no
4,17728,fantasy,no
5,14529,young adult,no
5,15780,mystery,no
5,14121,disney,no
5,23670,romance,no
4,19911,young adult,no
5,24800,drama,no
4,9081,mystery,no
4,14240,fantasy,no
5,15308,fantasy,no
5,14469,#N/A,no
5,12744,fantasy,no
4,16988,horror,no
5,20589,fantasy,no
5,22105,romance,no
4,14860,thriller,no
4,14397,horror,no
5,13975,crime,no
4,18473,young adult,no
5,12652,thriller,no
5,13977,fantasy,no
4,17238,young adult,no
4,15494,mystery,no
4,12687,romance,no
4,12831,crime,no
5,13049,fantasy,no
4,18778,young adult,no
4,17347,young adult,no
5,12925,fantasy,no
4,16348,romance,no
4,20408,fantasy,no
4,17308,mystery,no
5,13392,thriller,no
4,16120,mystery,no
5,12643,#N/A,no
4,13941,fantasy,no
5,20156,romance,yes
4,16519,thriller,no
4,13301,fantasy,no
4,16049,drama,no
4,13120,crime,no
5,11112,mystery,no
4,13347,thriller,no
4,14838,mystery,no
5,18694,fantasy,no
5,10919,mystery,no
4,13544,mystery,no
5,25432,romance,no
4,16704,fantasy,no
5,18886,fantasy,no
5,13646,romance,no
5,13570,#N/A,no
5,11499,young adult,no
4,13775,mystery,no
4,7504,romance,no
5,19536,#N/A,no
5,13916,sci-fi,no
5,17061,young adult,no
5,24750,romance,no
4,11706,#N/A,no
5,9411,thriller,no
5,11444,thriller,no
4,15659,mystery,no
4,17622,young adult,no
5,13849,young adult,no
4,12698,romance,no
4,25018,fantasy,no
5,17333,horror,no
4,20432,young adult,no
5,17422,young adult,no
4,8200,romance,no
5,15530,fantasy,no
4,25102,fantasy,no
4,15277,romance,no
4,12119,drama,no
4,15313,mystery,no
4,15207,young adult,no
4,16704,young adult,no
5,13608,romance,no
4,14710,young adult,no
4,20702,young adult,no
5,16605,fantasy,no
5,21396,young adult,no
5,13188,#N/A,no
4,13216,romance,no
5,12192,fantasy,no
5,26589,romance,no
5,11745,mystery,no
5,25262,romance,no
4,16327,mystery,no
5,24091,fantasy,no
5,13813,fantasy,no
4,16418,drama,no
4,13143,comedy,no
5,19282,young adult,no
4,11627,comedy,no
5,16852,mystery,no
4,12571,comedy,no
5,14047,#N/A,no
5,12422,thriller,no
4,14769,fantasy,no
4,14775,young adult,no
4,14198,young adult,no
5,21810,fantasy,no
4,13791,romance,no
4,14751,horror,no
5,17988,young adult,no
4,13193,mystery,no
5,18952,romance,no
5,21446,mystery,no
5,19210,mystery,no
4,11891,crime,no
4,20394,fantasy,no
5,20297,romance,no
5,17789,mystery,no
4,13649,horror,no
4,12533,mystery,no
4,14535,young adult,no
5,16315,fantasy,no
5,3200,drama,no
4,21349,young adult,no
5,13274,romance,no
5,18111,young adult,no
5,14765,fantasy,no
4,14966,mystery,no
5,16180,#N/A,no
4,14092,horror,no
4,17624,fantasy,no
5,12620,sci-fi,no
5,11691,#N/A,no
4,18021,young adult,no
5,12044,#N/A,no
5,15656,young adult,no
4,11563,thriller,no
4,12082,romance,no
5,15332,horror,no
5,22577,romance,no
5,13607,thriller,no
4,13981,young adult,no
5,17691,fantasy,no
5,13451,#N/A,no
5,14299,young adult,no
5,15387,romance,no
5,14611,thriller,no
5,14435,fantasy,no
4,14690,sci-fi,no
4,13827,young adult,no
5,15325,horror,no
4,20846,young adult,no
5,13401,mystery,no
5,23166,romance,no
5,12980,#N/A,no
4,14963,young adult,no
4,16487,romance,no
4,15265,horror,no
5,13391,fantasy,no
5,10195,crime,no
5,13279,romance,no
5,17043,fantasy,no
5,25915,fantasy,no
4,18166,young adult,no
5,13685,sci-fi,no
5,16819,young adult,no
5,16851,fantasy,no
4,16759,fantasy,no
4,12310,fantasy,no
4,11292,romance,no
5,12565,#N/A,no
5,13372,thriller,no
4,14721,sci-fi,yes
5,14251,fantasy,no
5,13659,#N/A,no
4,12375,#N/A,no
4,15028,crime,no
4,14384,fantasy,no
4,18722,fantasy,no
4,15198,comedy,no
5,13498,fantasy,no
5,10479,thriller,no
4,10382,#N/A,no
4,15301,thriller,no
5,23969,young adult,no
5,16485,mystery,no
5,18498,romance,no
4,12401,drama,no
5,13124,fantasy,no
4,14749,young adult,no
4,11757,romance,no
5,14779,fantasy,no
5,14539,romance,no
4,9969,romance,no
4,12170,drama,no
5,14827,fantasy,no
5,14144,horror,no
5,16776,fantasy,no
4,18583,young adult,no
5,17046,romance,no
5,16875,fantasy,no
4,11695,thriller,no
4,11360,sci-fi,no
5,15666,mystery,no
5,12277,mystery,no
4,15419,fantasy,yes
5,10070,young adult,no
5,13310,sci-fi,no
4,17879,mystery,no
5,14860,young adult,no
5,16222,fantasy,no
4,20472,young adult,no
5,19430,young adult,no
5,14534,#N/A,no
5,23294,romance,no
4,13247,mystery,no
4,13875,comedy,no
5,11527,drama,yes
5,41087,#N/A,no
5,13779,thriller,no
4,15484,drama,no
4,10785,mystery,no
5,9658,crime,no
4,17476,fantasy,no
5,24390,romance,no
5,13984,#N/A,no
5,8979,comedy,no
4,13073,#N/A,no
4,13557,mystery,no
4,14037,comedy,no
4,14549,#N/A,no
4,15692,young adult,no
4,6938,#N/A,yes
4,14092,romance,no
5,11261,#N/A,no
4,12995,romance,no
5,13800,#N/A,no
5,13812,fantasy,no
4,15047,thriller,no
4,13228,romance,no
5,13864,mystery,no
5,19865,fantasy,no
5,10525,sci-fi,no
4,10582,thriller,no
4,12218,#N/A,no
4,11282,#N/A,no
5,13301,#N/A,no
4,14596,romance,no
5,17522,fantasy,no
4,7834,fantasy,no
4,16342,romance,no
4,18425,young adult,no
5,12708,young adult,no
5,12761,thriller,no
5,20014,romance,no
5,15626,young adult,no
4,23343,young adult,no
4,16178,mystery,no
4,14100,thriller,no
5,14218,romance,yes
4,18715,mystery,no
4,20156,young adult,no
4,14059,mystery,no
4,10355,young adult,no
4,14618,suspense,no
5,15240,young adult,no
4,9557,mystery,no
4,10712,comedy,no
5,19887,young adult,no
5,12798,comedy,no
5,14597,comedy,no
4,10008,comedy,no
5,12245,#N/A,no
5,19178,mystery,no
4,15507,fantasy,no
4,17896,young adult,no
5,12167,fantasy,no
5,16282,romance,no
5,11306,#N/A,no
4,12890,sci-fi,no
5,28046,romance,no
4,14952,mystery,no
5,13829,crime,no
5,14501,mystery,no
4,13951,romance,no
4,17385,fantasy,no
5,13426,mystery,no
5,11838,#N/A,no
4,19126,young adult,no
5,11465,crime,no
5,17504,mystery,no
5,20049,romance,no
4,18811,romance,no
5,9938,romance,no
4,12540,drama,no
5,12501,#N/A,no
4,15337,mystery,no
5,18562,young adult,no
4,11346,romance,no
5,13434,#N/A,no
5,24487,romance,no
5,13504,romance,no
4,16224,young adult,yes
5,10560,fantasy,no
4,11663,#N/A,no
5,12264,thriller,no
4,17760,fantasy,no
5,11325,romance,no
4,8634,romance,no
4,16845,fantasy,no
5,26696,romance,no
5,12037,suspense,no
5,8822,thriller,no
5,12951,#N/A,no
4,17833,young adult,no
5,12579,mystery,no
5,12919,#N/A,no
4,26970,fantasy,no
4,13285,horror,no
4,9825,young adult,no
5,22072,romance,no
5,15860,#N/A,no
4,18277,young adult,no
4,16222,fantasy,no
5,25588,romance,no
4,12409,thriller,no
4,12982,fantasy,no
5,13996,fantasy,yes
5,12117,#N/A,no
5,20770,romance,no
4,14380,young adult,no
4,21030,fantasy,no
5,17018,fantasy,no
4,18346,romance,no
4,10577,#N/A,no
4,16475,fantasy,no
5,14197,young adult,no
5,14274,mystery,no
5,12262,#N/A,no
4,14206,romance,no
5,13126,romance,no
5,10752,comedy,no
4,11877,mystery,no
5,14539,romance,no
4,19024,romance,no
5,12313,#N/A,no
4,13137,#N/A,no
5,12080,sci-fi,no
4,9823,#N/A,no
4,13871,crime,yes
4,12587,#N/A,no
4,13543,#N/A,no
4,14707,drama,no
4,13353,sci-fi,no
4,11143,sci-fi,no
5,25766,romance,no
4,17011,mystery,no
4,13428,mystery,no
5,10786,sci-fi,no
5,12731,#N/A,no
5,16769,horror,no
5,15461,fantasy,no
4,15028,sci-fi,no
4,20107,young adult,no
5,14300,fantasy,no
5,14287,fantasy,no
5,15032,#N/A,no
5,14169,mystery,no
4,13820,fantasy,no
5,17436,#N/A,no
5,20603,fantasy,no
4,14299,horror,no
4,9625,romance,no
4,16556,young adult,no
5,10882,#N/A,no
4,13621,romance,no
4,14517,sci-fi,no
5,13902,fantasy,no
5,11475,#N/A,no
5,18489,fantasy,no
5,12877,fantasy,no
4,12880,comedy,no
4,12355,romance,no
5,7197,mystery,no
5,12091,thriller,no
5,13033,sci-fi,no
5,16380,young adult,no
5,16132,horror,no
5,13330,sci-fi,no
5,16325,fantasy,no
4,13056,mystery,no
5,19219,mystery,no
4,17505,mystery,no
4,8576,#N/A,no
4,12821,romance,no
4,14772,young adult,no
5,11680,thriller,no
4,14476,horror,no
5,13558,mystery,no
5,16594,#N/A,no
5,15533,fantasy,no
5,22824,romance,no
4,13969,romance,no
4,14679,mystery,no
5,14997,young adult,no
5,14285,drama,no
5,11293,fantasy,no
4,17360,young adult,no
4,14456,romance,no
4,12863,#N/A,no
4,11969,#N/A,no
5,23755,romance,no
5,17404,young adult,no
5,8574,romance,no
5,19210,romance,no
4,17160,mystery,no
4,13590,drama,no
4,8031,mystery,no
5,12744,romance,no
5,10195,fantasy,yes
5,11600,fantasy,no
4,12956,thriller,no
4,15698,fantasy,no
5,18058,romance,no
4,14988,drama,no
5,14322,fantasy,no
5,12932,horror,no
4,7654,romance,no
5,14651,drama,no
4,12221,Contemporary,no
4,15271,horror,no
5,17117,fantasy,no
4,12708,fantasy,no
5,15697,fantasy,no
5,20467,romance,yes
5,16341,romance,no
5,13088,#N/A,no
4,12230,young adult,no
5,16887,mystery,no
4,13267,thriller,yes
4,13610,romance,no
5,15152,young adult,no
4,13557,horror,no
4,13303,drama,no
5,8834,thriller,no
4,14938,fantasy,no
4,7107,mystery,no
5,17740,fantasy,no
5,13669,sci-fi,no
5,14248,mystery,no
5,14217,romance,yes
5,16363,fantasy,no
5,13572,romance,no
5,14086,young adult,no
4,15584,young adult,no
4,13508,fantasy,no
5,15410,young adult,no
4,9793,romance,no
5,12912,mystery,no
4,12545,mystery,no
5,14065,romance,no
4,12511,#N/A,no
5,21869,fantasy,no
5,15782,sci-fi,no
4,11783,romance,no
5,13681,romance,no
5,17793,fantasy,no
5,12811,#N/A,no
5,14117,fantasy,no
4,18613,sci-fi,no
5,12476,sci-fi,no
5,14819,horror,no
5,13230,thriller,no
4,14002,thriller,no
5,18541,fantasy,no
5,22331,romance,no
5,13575,mystery,no
5,16358,fantasy,no
5,13802,sci-fi,no
4,7261,drama,no
4,13347,comedy,no
5,12664,young adult,no
5,17289,mystery,no
4,12105,#N/A,no
5,16421,young adult,no
4,12830,#N/A,no
5,26670,romance,no
4,11603,romance,no
5,14235,romance,no
4,13472,thriller,no
4,11602,#N/A,no
4,11544,mystery,no
4,12399,#N/A,no
4,13211,horror,no
5,14178,young adult,no
5,13744,sci-fi,no
4,11158,#N/A,no
5,6838,crime,no
4,16789,fantasy,no
4,14124,sci-fi,no
5,19215,mystery,no
5,12463,#N/A,no
5,12722,romance,no
5,15936,fantasy,no
4,13667,fantasy,no
4,12441,mystery,no
5,23125,romance,no
5,18503,fantasy,no
4,14333,mystery,no
5,21976,romance,no
5,21974,young adult,no
4,10082,thriller,no
4,12250,thriller,no
5,24823,romance,no
5,22670,fantasy,no
5,13609,romance,no
4,9798,romance,no
5,19061,romance,no
5,22830,romance,no
4,11538,comedy,no
4,15569,fantasy,no
5,14014,young adult,no
5,12091,drama,no
5,9574,fantasy,no
5,13268,young adult,no
4,13770,mystery,no
4,13633,horror,no
5,9757,mystery,no
4,13645,drama,no
4,11803,mystery,no
5,13353,mystery,no
5,16058,young adult,no
5,11677,#N/A,no
4,17647,young adult,no
4,11418,mystery,no
5,21777,romance,no
5,13255,comedy,no
5,13860,comedy,no
4,13562,mystery,no
4,13518,young adult,no
4,16390,young adult,yes
5,11643,young adult,no
4,16885,mystery,no
4,12825,romance,no
4,22097,romance,no
4,16397,fantasy,no
5,17375,romance,no
5,11629,fantasy,no
4,12493,#N/A,no
5,15997,#N/A,no
4,13229,#N/A,no
4,14901,young adult,no
5,25386,romance,no
5,26940,romance,no
5,16478,fairy-tales,no
4,11445,#N/A,no
4,12822,romance,no
4,12554,comedy,no
4,17221,mystery,no
4,8441,drama,no
4,11688,drama,no
4,14090,mystery,no
4,14823,young adult,no
4,14690,mystery,no
4,14911,horror,no
4,8457,mystery,no
5,16432,#N/A,no
5,18012,fantasy,no
5,15816,young adult,no
4,9916,thriller,no
4,14867,young adult,no
4,8498,thriller,no
4,19216,young adult,no
4,13873,horror,no
5,24297,romance,no
4,11985,fantasy,no
4,14549,fantasy,no
5,13396,#N/A,no
5,12946,drama,no
4,15877,young adult,no
4,24192,fantasy,no
5,14484,#N/A,no
4,13217,sci-fi,no
5,10931,#N/A,no
5,14049,drama,no
4,17821,romance,no
5,18383,young adult,no
4,6938,sci-fi,no
4,14386,fantasy,no
5,13714,#N/A,no
5,19843,mystery,no
4,17813,romance,no
4,5611,romance,no
5,12164,mystery,no
5,12165,fantasy,no
5,13676,#N/A,no
4,15079,young adult,no
4,13368,mystery,no
5,13583,fantasy,no
4,13128,#N/A,no
4,18225,fantasy,no
4,12948,romance,no
4,20856,romance,no
4,13812,fantasy,no
5,14113,comedy,no
4,20398,romance,no
4,6028,thriller,no
4,11376,comedy,no
5,13830,fantasy,no
4,13607,young adult,no
4,15221,horror,no
4,10270,#N/A,no
5,13777,drama,no
5,13920,sci-fi,no
5,11411,#N/A,no
5,11714,horror,no
5,13419,comedy,no
4,18154,mystery,no
4,14765,mystery,no
5,11391,romance,no
4,12630,fantasy,no
4,11010,fantasy,no
5,22736,fantasy,no
4,12008,#N/A,no
5,14707,fantasy,no
5,11879,#N/A,no
4,16918,comedy,no
4,10576,#N/A,no
5,11461,fantasy,no
4,11443,#N/A,no
5,17562,fantasy,no
4,15114,mystery,no
4,16187,fantasy,no
5,18024,young adult,no
4,16515,young adult,no
4,13849,mystery,no
4,15029,mystery,no
4,15777,mystery,no
5,21049,fantasy,no
4,18180,mystery,no
5,13106,romance,no
5,11997,#N/A,no
4,12468,comedy,no
4,11327,crime,no
4,10074,#N/A,no
4,21089,young adult,no
4,17850,mystery,no
5,13710,young adult,no
4,13851,fantasy,no
5,12420,fantasy,no
5,12119,fantasy,no
4,21928,romance,no
5,11057,drama,no
5,21272,romance,no
5,17495,young adult,no
5,18782,young adult,no
4,15540,horror,no
5,12793,fantasy,no
4,21745,young adult,no
4,11873,drama,no
4,14337,mystery,no
4,11774,drama,no
5,13243,romance,no
5,13081,romance,no
5,12151,fantasy,no
4,7328,fantasy,no
4,12902,thriller,no
5,13123,young adult,no
4,17498,mystery,no
5,21396,fantasy,no
5,10629,fantasy,no
5,26554,romance,no
4,21512,romance,no
5,15478,fantasy,no
5,14473,fantasy,no
4,16329,fantasy,no
4,11331,romance,no
5,7600,#N/A,no
5,16464,mystery,no
4,11262,young adult,no
5,15978,fairy-tales,no
4,14860,comedy,no
5,12264,#N/A,no
4,15337,drama,no
4,14176,young adult,no
5,16479,fairy-tales,no
5,15855,fantasy,no
5,12717,#N/A,no
4,11543,sci-fi,no
4,13310,#N/A,no
5,16295,fantasy,no
4,11310,#N/A,no
5,20654,mystery,yes
4,15650,fantasy,no
5,14438,young adult,no
4,17023,young adult,no
5,21143,romance,no
5,14911,fantasy,no
5,13599,mystery,no
5,15131,fantasy,no
4,15886,young adult,no
4,13635,thriller,no
5,13697,young adult,no
4,15474,drama,no
4,14336,horror,no
5,16338,young adult,no
4,10002,#N/A,no
4,13286,romance,yes
4,15057,mystery,no
4,17311,drama,no
5,12406,#N/A,no
4,13110,romance,no
4,17583,young adult,no
5,15567,young adult,no
5,13049,#N/A,no
4,8839,sci-fi,no
4,12106,drama,no
