rating,Genre,ratings_count,adapted
4,romance,29197,no
4,mystery,17472,no
4,crime,15558,no
4,mystery,19413,no
4,#N/A,15318,no
4,sci-fi,15544,no
4,mystery,15359,no
4,sci-fi,17114,no
4,mystery,21756,no
4,mystery,13485,no
4,horror,18873,no
4,#N/A,13678,no
4,#N/A,13100,no
4,romance,15737,yes
4,mystery,8634,no
4,romance,4225,no
4,mystery,15533,no
4,romance,24085,no
4,mystery,18402,no
4,young adult,19964,no
4,sci-fi,14855,no
4,thriller,12781,no
4,mystery,12704,yes
4,#N/A,15852,no
4,sci-fi,14583,no
4,comedy,13627,no
4,horror,17578,no
4,mystery,16507,no
4,#N/A,15917,no
4,mystery,17128,no
4,fantasy,16803,no
4,romance,24615,no
4,romance,16853,no
4,young adult,18472,no
4,fantasy,14098,no
4,young adult,15044,no
4,drama,17203,no
4,young adult,17289,no
4,fantasy,18899,no
4,comedy,14703,no
4,mystery,16964,no
4,horror,15599,no
4,mystery,20057,no
4,sci-fi,16739,no
4,fantasy,21896,no
4,comedy,17080,no
3,#N/A,13314,no
4,thriller,17052,no
4,romance,23366,no
4,comedy,16957,no
4,#N/A,14500,no
4,horror,15532,no
4,fantasy,20148,no
3,drama,11218,no
4,sci-fi,19553,no
4,thriller,13862,no
4,young adult,23199,no
4,#N/A,14209,no
4,romance,22815,no
4,#N/A,12576,no
4,romance,26701,no
4,thriller,15572,no
4,sci-fi,13765,no
4,romance,28620,no
4,young adult,18208,no
4,romance,22116,no
4,mystery,17820,no
4,mystery,19463,no
4,thriller,11329,no
5,young adult,12490,no
3,mystery,11974,no
3,fantasy,15076,no
4,fantasy,14043,no
4,fantasy,13686,no
4,sci-fi,13941,no
4,#N/A,13516,no
4,young adult,18998,no
4,romance,13616,no
4,thriller,14230,yes
4,young adult,15060,no
4,#N/A,14699,no
4,young adult,18596,no
4,fantasy,15701,no
5,fantasy,12374,no
4,horror,14700,no
4,young adult,11971,no
4,mystery,13706,no
4,mystery,12336,no
4,fantasy,18374,no
4,crime,13049,no
4,fantasy,19080,no
4,sci-fi,15136,no
4,mystery,16461,no
4,thriller,14928,no
4,young adult,20049,no
4,#N/A,12301,no
4,#N/A,15634,no
4,#N/A,15351,no
4,crime,14706,no
4,fantasy,20916,no
4,comedy,18655,no
4,fantasy,14472,no
4,comedy,13618,no
4,young adult,24393,no
4,fantasy,17203,no
4,sci-fi,6967,no
4,#N/A,14010,no
4,sci-fi,14540,no
4,fantasy,12458,no
4,fantasy,26921,no
4,comedy,12382,no
4,fantasy,15600,no
4,#N/A,14564,no
4,#N/A,12756,no
4,crime,13800,no
4,fantasy,18123,no
4,romance,16931,no
4,fantasy,16375,no
4,young adult,17687,no
4,drama,15610,no
4,romance,13580,no
4,young adult,25322,no
4,romance,20328,no
4,romance,20457,no
4,romance,21606,no
4,young adult,19108,no
4,romance,21565,no
4,#N/A,14383,no
4,#N/A,14912,no
4,#N/A,13743,no
4,horror,12531,no
4,thriller,14415,no
4,mystery,16751,no
4,mystery,8392,no
4,young adult,18717,no
4,horror,15719,no
4,spy,7983,no
4,fantasy,18770,no
4,drama,14418,no
4,fantasy,17270,no
4,#N/A,14287,no
4,romance,26437,no
4,#N/A,14765,no
4,drama,14124,no
4,romance,15113,no
4,romance,16281,no
4,#N/A,13082,no
4,fantasy,23233,no
4,romance,16406,no
4,mystery,14358,yes
4,mystery,14491,no
4,fantasy,19546,no
4,fantasy,16585,no
4,romance,14596,no
4,drama,18465,no
3,romance,15689,no
4,young adult,19532,no
4,romance,17003,no
4,romance,28658,no
4,mystery,16963,no
4,#N/A,15267,no
4,thriller,14196,no
4,fantasy,15110,no
4,young adult,15673,no
4,fantasy,14292,no
4,young adult,12573,yes
4,young adult,17412,no
4,young adult,14391,no
4,romance,23857,no
4,mystery,18834,yes
4,sci-fi,9054,no
4,#N/A,10332,no
4,crime,12737,no
4,sci-fi,17892,no
4,horror,17224,no
4,comedy,12923,no
4,mystery,16086,no
4,mystery,14878,no
4,horror,17198,yes
4,thriller,12679,no
4,mystery,19613,no
4,#N/A,15965,no
4,#N/A,12426,no
4,romance,17379,no
4,drama,12130,no
4,fantasy,19083,no
4,fantasy,14960,no
4,young adult,17579,no
4,thriller,16056,no
4,fantasy,22229,no
4,romance,15139,yes
4,mystery,18329,no
4,#N/A,15038,no
4,thriller,14335,no
4,romance,20939,no
4,sci-fi,16756,no
4,fantasy,16011,no
4,romance,17083,no
4,romance,24776,no
4,mystery,16057,no
4,fantasy,17186,no
4,fantasy,19824,no
4,#N/A,16315,yes
4,comedy,15816,no
4,thriller,14961,no
4,fantasy,18570,no
4,comedy,13627,no
4,mystery,16036,no
4,fantasy,16078,no
4,drama,12180,no
4,drama,11546,no
4,fantasy,11636,no
4,thriller,13240,no
4,mystery,7967,no
4,mystery,15877,no
4,romance,14369,no
5,comedy,16766,no
4,romance,14295,no
4,#N/A,18464,no
3,mystery,13886,no
4,romance,25625,no
4,young adult,17589,no
4,romance,13280,no
4,fantasy,22695,no
4,sci-fi,18265,no
4,romance,21020,no
4,fantasy,18778,no
4,romance,19000,no
4,comedy,15654,no
4,fantasy,23152,no
4,romance,15362,no
4,mystery,14390,no
4,thriller,13166,no
4,romance,16399,no
4,horror,13076,no
4,fantasy,14329,no
4,drama,12391,no
4,horror,14284,no
4,romance,16073,no
4,#N/A,13282,no
4,horror,17728,yes
4,sci-fi,13440,no
4,young adult,18443,no
4,young adult,20858,no
4,drama,14853,no
4,young adult,13325,no
4,young adult,16643,no
4,comedy,13688,no
4,young adult,14722,no
3,young adult,14775,no
4,#N/A,17016,no
4,fantasy,19214,no
4,fantasy,19206,no
4,#N/A,14795,no
4,thriller,12874,no
4,#N/A,12474,no
4,romance,12521,no
4,young adult,18052,no
4,young adult,13626,no
4,#N/A,19919,no
4,mystery,14365,no
4,comedy,13064,no
4,fantasy,13553,no
4,romance,16223,no
4,#N/A,16074,no
4,romance,13868,no
4,fairy-tales,18893,no
4,romance,25788,no
4,drama,13851,no
4,#N/A,16200,no
4,romance,23295,no
4,romance,25337,no
4,drama,15385,no
4,sci-fi,13478,no
4,fantasy,22017,no
4,fantasy,13412,no
4,fantasy,18998,no
4,mystery,16388,no
4,fantasy,23125,no
4,romance,27420,no
4,fantasy,16205,yes
4,#N/A,12568,no
4,young adult,18090,no
4,fantasy,16285,no
4,mystery,16743,no
4,drama,16568,no
4,sci-fi,13197,no
3,mystery,14295,no
4,young adult,21281,no
4,young adult,19275,no
4,#N/A,12201,yes
4,romance,15606,no
4,romance,14441,no
4,drama,16498,no
4,thriller,14499,no
4,sci-fi,14868,no
4,#N/A,13241,no
4,drama,14157,no
4,mystery,10904,no
4,fantasy,20177,no
4,sci-fi,16116,no
4,thriller,13959,no
4,#N/A,12606,no
4,fantasy,19133,no
4,romance,8504,no
4,comedy,9694,no
4,romance,12421,no
4,fantasy,15373,no
4,#N/A,15693,no
4,drama,18053,no
4,#N/A,16218,no
4,fantasy,20812,no
4,#N/A,13795,no
4,romance,19328,no
4,romance,23247,no
4,romance,12228,no
4,fantasy,17384,no
4,young adult,24150,no
4,#N/A,15049,no
4,romance,22025,no
4,horror,14346,no
4,young adult,19947,no
4,#N/A,14777,no
4,young adult,17048,no
4,romance,13767,no
4,young adult,18772,no
4,#N/A,14001,no
4,fantasy,18718,no
4,romance,13478,no
3,romance,14243,no
4,comedy,13011,no
4,romance,23783,no
4,fantasy,19358,no
4,young adult,24092,no
3,mystery,17002,no
4,romance,15364,no
4,drama,15362,no
4,mystery,8045,no
4,drama,16593,no
4,sci-fi,18322,no
4,#N/A,12818,no
4,mystery,12343,no
4,#N/A,7296,no
4,mystery,21091,no
4,young adult,26697,no
4,fantasy,16979,no
4,comedy,15258,no
4,fantasy,19743,no
4,romance,9556,no
4,romance,23883,no
4,young adult,15923,yes
4,mystery,16343,no
4,fantasy,11486,no
4,fantasy,15379,no
4,mystery,14024,no
4,comedy,12934,no
4,mystery,15657,no
4,young adult,17104,yes
4,young adult,16357,no
4,fantasy,12463,no
4,romance,18190,no
4,romance,15310,no
4,horror,8881,no
4,horror,16374,no
3,sci-fi,14392,no
4,mystery,14713,no
4,fantasy,13128,no
4,mystery,20177,yes
4,romance,21786,no
4,fantasy,17033,no
4,young adult,20173,no
4,mystery,14794,no
4,sci-fi,11438,no
4,#N/A,13467,no
4,mystery,17561,no
4,mystery,14940,no
4,drama,15820,yes
4,young adult,17571,no
4,mystery,14693,no
4,#N/A,12563,no
4,romance,22024,no
4,fantasy,18458,no
4,fantasy,18433,no
4,romance,16467,no
4,mystery,16146,no
4,drama,16235,yes
4,young adult,19563,no
4,horror,16646,no
4,mystery,12792,no
4,mystery,22334,no
4,drama,15126,no
4,fantasy,16227,no
4,fantasy,17845,no
4,fantasy,17142,no
4,horror,16299,no
4,romance,24803,no
4,fantasy,14814,no
4,romance,23655,no
4,#N/A,11148,no
4,romance,16155,no
4,#N/A,12608,no
3,romance,16172,no
4,young adult,15987,no
4,#N/A,12667,no
4,mystery,15381,no
4,young adult,19328,no
4,fantasy,17286,no
3,romance,15041,no
4,romance,14471,no
4,fantasy,16582,no
4,horror,11646,no
4,young adult,15672,no
4,horror,12413,no
4,sci-fi,17327,no
4,comedy,14403,no
4,romance,7246,no
4,mystery,16249,no
4,mystery,15394,no
4,young adult,22124,no
4,#N/A,13946,no
4,young adult,14852,no
3,romance,15869,no
4,#N/A,12488,no
4,fantasy,17034,no
4,mystery,18359,no
4,#N/A,10752,no
4,fantasy,16613,no
4,#N/A,12728,no
4,#N/A,12206,no
4,mystery,12867,no
4,#N/A,14677,no
4,fantasy,13807,no
4,romance,7655,no
3,fantasy,15287,no
4,romance,15290,yes
4,mystery,18716,no
4,fantasy,13900,no
4,young adult,19147,no
4,#N/A,22373,no
3,mystery,7175,no
4,mystery,19512,no
4,#N/A,12735,no
4,mystery,13767,no
4,#N/A,13513,no
4,thriller,16195,no
5,comedy,16087,no
4,#N/A,13067,no
4,horror,13491,no
4,fantasy,12296,no
4,mystery,14795,no
4,fantasy,16398,no
4,fantasy,22994,no
4,fantasy,20700,no
4,fantasy,15313,no
4,#N/A,10305,no
4,#N/A,14685,no
4,fantasy,16466,no
4,fantasy,16453,no
4,#N/A,11752,no
4,romance,14327,yes
4,#N/A,12950,no
4,horror,15961,no
4,romance,14044,no
4,young adult,18830,yes
4,#N/A,11569,no
4,mystery,18582,no
4,fantasy,14945,no
4,#N/A,14762,no
4,#N/A,12537,no
4,fantasy,11579,no
4,#N/A,14324,no
4,young adult,15526,no
4,#N/A,13241,no
4,#N/A,15055,no
4,mystery,17235,no
4,#N/A,12870,no
4,mystery,11443,no
4,fantasy,13945,no
3,young adult,15618,no
4,young adult,19963,no
4,romance,7308,no
4,#N/A,13991,no
4,mystery,17947,no
4,fantasy,22176,no
4,drama,15986,no
4,fantasy,14359,no
4,romance,14976,no
4,fantasy,19168,no
4,#N/A,14204,no
4,#N/A,12824,no
4,young adult,17707,no
3,#N/A,14292,no
4,comedy,14699,no
4,mystery,10946,no
4,#N/A,12677,no
4,fantasy,17675,no
4,romance,26661,no
5,horror,16441,no
4,young adult,17282,no
4,young adult,13562,no
4,fantasy,19541,no
4,mystery,9547,no
4,fantasy,17941,no
4,#N/A,13835,no
4,young adult,20708,no
4,sci-fi,17549,no
4,fantasy,14692,no
4,fantasy,15794,no
4,fantasy,17728,no
4,young adult,14529,no
4,mystery,15780,no
4,disney,14121,no
4,romance,23670,no
4,young adult,19911,no
4,drama,24800,no
4,mystery,9081,no
4,fantasy,14240,no
4,fantasy,15308,no
4,#N/A,14469,no
4,fantasy,12744,no
4,horror,16988,no
4,fantasy,20589,no
4,romance,22105,no
4,thriller,14860,no
4,horror,14397,no
4,crime,13975,no
4,young adult,18473,no
4,thriller,12652,no
4,fantasy,13977,no
4,young adult,17238,no
3,mystery,15494,no
4,romance,12687,no
4,crime,12831,no
4,fantasy,13049,no
4,young adult,18778,no
4,young adult,17347,no
4,fantasy,12925,no
4,romance,16348,no
4,fantasy,20408,no
4,mystery,17308,yes
4,thriller,13392,no
4,mystery,16120,no
4,#N/A,12643,no
4,fantasy,13941,no
4,romance,20156,yes
4,thriller,16519,no
4,fantasy,13301,no
4,drama,16049,no
4,crime,13120,no
4,mystery,11112,no
4,thriller,13347,yes
4,mystery,14838,no
4,fantasy,18694,no
4,mystery,10919,no
4,mystery,13544,no
4,romance,25432,no
4,fantasy,16704,no
4,fantasy,18886,no
4,romance,13646,no
4,#N/A,13570,no
4,young adult,11499,no
4,mystery,13775,no
4,romance,7504,no
4,#N/A,19536,no
4,sci-fi,13916,no
4,young adult,17061,no
4,romance,24750,no
4,#N/A,11706,no
4,thriller,9411,no
4,thriller,11444,no
4,mystery,15659,no
4,young adult,17622,no
4,young adult,13849,no
4,romance,12698,no
4,fantasy,25018,no
4,horror,17333,no
4,young adult,20432,no
4,young adult,17422,no
3,romance,8200,no
4,fantasy,15530,no
4,fantasy,25102,no
3,romance,15277,no
4,drama,12119,no
4,mystery,15313,no
4,young adult,15207,yes
4,young adult,16704,no
4,romance,13608,no
4,young adult,14710,no
4,young adult,20702,no
4,fantasy,16605,no
4,young adult,21396,no
4,#N/A,13188,no
3,romance,13216,no
4,fantasy,12192,no
4,romance,26589,no
4,mystery,11745,no
4,romance,25262,no
4,mystery,16327,no
4,fantasy,24091,no
4,fantasy,13813,no
4,drama,16418,no
4,comedy,13143,no
4,young adult,19282,no
4,comedy,11627,no
4,mystery,16852,no
4,comedy,12571,no
4,#N/A,14047,no
4,thriller,12422,no
4,fantasy,14769,no
4,young adult,14775,no
4,young adult,14198,no
4,fantasy,21810,no
4,romance,13791,no
4,horror,14751,no
4,young adult,17988,no
4,mystery,13193,no
4,romance,18952,no
4,mystery,21446,no
4,mystery,19210,no
4,crime,11891,no
4,fantasy,20394,no
4,romance,20297,no
4,mystery,17789,no
3,horror,13649,no
4,mystery,12533,no
4,young adult,14535,no
4,fantasy,16315,no
4,drama,3200,no
4,young adult,21349,no
4,romance,13274,no
4,young adult,18111,no
4,fantasy,14765,no
4,mystery,14966,no
4,#N/A,16180,no
3,horror,14092,no
4,fantasy,17624,no
4,sci-fi,12620,no
4,#N/A,11691,no
4,young adult,18021,no
4,#N/A,12044,no
4,young adult,15656,no
3,thriller,11563,no
4,romance,12082,no
4,horror,15332,no
4,romance,22577,no
4,thriller,13607,no
4,young adult,13981,no
4,fantasy,17691,no
4,#N/A,13451,no
4,young adult,14299,no
4,romance,15387,no
4,thriller,14611,no
4,fantasy,14435,no
4,sci-fi,14690,no
4,young adult,13827,no
4,horror,15325,no
4,young adult,20846,no
4,mystery,13401,no
4,romance,23166,no
4,#N/A,12980,no
4,young adult,14963,no
4,romance,16487,no
4,horror,15265,no
4,fantasy,13391,no
4,crime,10195,no
4,romance,13279,no
4,fantasy,17043,no
4,fantasy,25915,no
4,young adult,18166,no
4,sci-fi,13685,no
4,young adult,16819,no
4,fantasy,16851,no
4,fantasy,16759,no
4,fantasy,12310,no
4,romance,11292,no
4,#N/A,12565,no
4,thriller,13372,no
4,sci-fi,14721,yes
4,fantasy,14251,no
4,#N/A,13659,no
4,#N/A,12375,no
4,crime,15028,no
4,fantasy,14384,no
4,fantasy,18722,no
4,comedy,15198,no
4,fantasy,13498,no
4,thriller,10479,no
4,#N/A,10382,no
4,thriller,15301,no
4,young adult,23969,no
4,mystery,16485,no
4,romance,18498,no
4,drama,12401,no
4,fantasy,13124,no
4,young adult,14749,no
4,romance,11757,no
4,fantasy,14779,no
4,romance,14539,no
4,romance,9969,no
4,drama,12170,no
4,fantasy,14827,no
4,horror,14144,no
4,fantasy,16776,no
4,young adult,18583,no
4,romance,17046,no
4,fantasy,16875,no
4,thriller,11695,no
4,sci-fi,11360,yes
4,mystery,15666,no
4,mystery,12277,no
4,fantasy,15419,yes
4,young adult,10070,no
4,sci-fi,13310,no
4,mystery,17879,no
4,young adult,14860,no
4,fantasy,16222,no
4,young adult,20472,no
4,young adult,19430,no
4,#N/A,14534,no
4,romance,23294,no
4,mystery,13247,no
4,comedy,13875,no
4,drama,11527,yes
4,#N/A,41087,no
4,thriller,13779,no
4,drama,15484,no
4,mystery,10785,no
4,crime,9658,no
4,fantasy,17476,no
4,romance,24390,no
4,#N/A,13984,no
4,comedy,8979,no
4,#N/A,13073,no
4,mystery,13557,no
4,comedy,14037,no
4,#N/A,14549,no
4,young adult,15692,no
4,#N/A,6938,yes
4,romance,14092,no
4,#N/A,11261,no
4,romance,12995,no
4,#N/A,13800,no
4,fantasy,13812,yes
4,thriller,15047,no
4,romance,13228,yes
4,mystery,13864,no
4,fantasy,19865,no
4,sci-fi,10525,no
4,thriller,10582,no
4,#N/A,12218,no
4,#N/A,11282,no
4,#N/A,13301,no
4,romance,14596,no
4,fantasy,17522,no
4,fantasy,7834,no
4,romance,16342,no
4,young adult,18425,no
5,young adult,12708,no
4,thriller,12761,no
4,romance,20014,no
4,young adult,15626,no
4,young adult,23343,yes
4,mystery,16178,no
4,thriller,14100,no
4,romance,14218,yes
4,mystery,18715,no
4,young adult,20156,no
4,mystery,14059,no
4,young adult,10355,no
4,suspense,14618,no
4,young adult,15240,no
4,mystery,9557,no
3,comedy,10712,no
4,young adult,19887,no
4,comedy,12798,no
5,comedy,14597,no
4,comedy,10008,no
4,#N/A,12245,no
4,mystery,19178,no
4,fantasy,15507,no
4,young adult,17896,no
4,fantasy,12167,no
4,romance,16282,no
4,#N/A,11306,no
4,sci-fi,12890,no
4,romance,28046,no
4,mystery,14952,no
4,crime,13829,yes
4,mystery,14501,no
4,romance,13951,no
4,fantasy,17385,no
4,mystery,13426,no
4,#N/A,11838,no
4,young adult,19126,yes
4,crime,11465,no
4,mystery,17504,no
4,romance,20049,no
4,romance,18811,no
4,romance,9938,no
4,drama,12540,no
4,#N/A,12501,no
3,mystery,15337,no
4,young adult,18562,no
4,romance,11346,no
4,#N/A,13434,no
4,romance,24487,no
4,romance,13504,no
4,young adult,16224,yes
4,fantasy,10560,no
4,#N/A,11663,no
4,thriller,12264,no
4,fantasy,17760,no
4,romance,11325,no
4,romance,8634,no
4,fantasy,16845,no
4,romance,26696,no
4,suspense,12037,no
4,thriller,8822,no
5,#N/A,12951,no
4,young adult,17833,no
4,mystery,12579,no
4,#N/A,12919,no
4,fantasy,26970,no
4,horror,13285,no
4,young adult,9825,no
4,romance,22072,no
4,#N/A,15860,no
4,young adult,18277,no
4,fantasy,16222,no
4,romance,25588,no
4,thriller,12409,no
4,fantasy,12982,no
5,fantasy,13996,yes
4,#N/A,12117,no
4,romance,20770,no
4,young adult,14380,no
4,fantasy,21030,no
4,fantasy,17018,no
4,romance,18346,no
4,#N/A,10577,no
4,fantasy,16475,no
4,young adult,14197,no
4,mystery,14274,no
4,#N/A,12262,no
4,romance,14206,no
4,romance,13126,no
4,comedy,10752,no
4,mystery,11877,no
4,romance,14539,no
4,romance,19024,no
4,#N/A,12313,no
4,#N/A,13137,no
4,sci-fi,12080,no
4,#N/A,9823,no
4,crime,13871,yes
4,#N/A,12587,no
4,#N/A,13543,no
4,drama,14707,no
4,sci-fi,13353,no
4,sci-fi,11143,no
4,romance,25766,no
4,mystery,17011,yes
4,mystery,13428,no
4,sci-fi,10786,no
4,#N/A,12731,no
4,horror,16769,no
4,fantasy,15461,no
4,sci-fi,15028,no
4,young adult,20107,no
4,fantasy,14300,no
4,fantasy,14287,no
4,#N/A,15032,no
4,mystery,14169,no
4,fantasy,13820,no
4,#N/A,17436,no
4,fantasy,20603,no
4,horror,14299,no
4,romance,9625,no
4,young adult,16556,no
4,#N/A,10882,no
4,romance,13621,no
3,sci-fi,14517,no
4,fantasy,13902,no
4,#N/A,11475,no
4,fantasy,18489,no
4,fantasy,12877,no
4,comedy,12880,no
4,romance,12355,no
4,mystery,7197,no
4,thriller,12091,no
4,sci-fi,13033,no
4,young adult,16380,no
4,horror,16132,no
4,sci-fi,13330,no
4,fantasy,16325,no
4,mystery,13056,no
4,mystery,19219,no
4,mystery,17505,no
3,#N/A,8576,no
4,romance,12821,no
4,young adult,14772,no
4,thriller,11680,no
4,horror,14476,no
4,mystery,13558,no
4,#N/A,16594,no
4,fantasy,15533,no
4,romance,22824,no
4,romance,13969,no
4,mystery,14679,no
4,young adult,14997,no
4,drama,14285,no
4,fantasy,11293,no
4,young adult,17360,no
4,romance,14456,no
4,#N/A,12863,no
4,#N/A,11969,no
4,romance,23755,no
4,young adult,17404,no
4,romance,8574,no
4,romance,19210,no
4,mystery,17160,no
3,drama,13590,no
4,mystery,8031,no
4,romance,12744,no
4,fantasy,10195,yes
4,fantasy,11600,no
4,thriller,12956,no
4,fantasy,15698,no
4,romance,18058,no
4,drama,14988,no
4,fantasy,14322,no
4,horror,12932,no
4,romance,7654,no
4,drama,14651,no
4,Contemporary,12221,no
4,horror,15271,no
4,fantasy,17117,no
4,fantasy,12708,no
4,fantasy,15697,no
4,romance,20467,yes
4,romance,16341,no
4,#N/A,13088,no
4,young adult,12230,no
4,mystery,16887,no
4,thriller,13267,yes
4,romance,13610,no
4,young adult,15152,no
4,horror,13557,no
3,drama,13303,no
4,thriller,8834,no
4,fantasy,14938,no
4,mystery,7107,no
4,fantasy,17740,no
4,sci-fi,13669,yes
4,mystery,14248,no
4,romance,14217,yes
4,fantasy,16363,no
4,romance,13572,no
4,young adult,14086,no
4,young adult,15584,no
4,fantasy,13508,no
4,young adult,15410,no
4,romance,9793,no
4,mystery,12912,no
4,mystery,12545,no
4,romance,14065,no
4,#N/A,12511,no
4,fantasy,21869,no
4,sci-fi,15782,no
4,romance,11783,no
4,romance,13681,no
4,fantasy,17793,no
4,#N/A,12811,no
4,fantasy,14117,no
4,sci-fi,18613,no
4,sci-fi,12476,no
4,horror,14819,no
4,thriller,13230,no
4,thriller,14002,no
4,fantasy,18541,no
4,romance,22331,no
4,mystery,13575,no
4,fantasy,16358,no
4,sci-fi,13802,no
4,drama,7261,no
4,comedy,13347,no
4,young adult,12664,no
4,mystery,17289,no
4,#N/A,12105,no
4,young adult,16421,no
4,#N/A,12830,no
4,romance,26670,no
4,romance,11603,no
4,romance,14235,no
4,thriller,13472,no
4,#N/A,11602,no
3,mystery,11544,no
4,#N/A,12399,no
4,horror,13211,no
4,young adult,14178,no
4,sci-fi,13744,no
4,#N/A,11158,no
4,crime,6838,no
4,fantasy,16789,no
