author,rounded_rating,rounded_ratings_count,adapted
Toni Morrison,4,10000,no
Benjamin Hoff,4,10000,no
Cecily von Ziegesar,4,20000,no
"Ilya Ilf, Eugene Petrov, Maurice Friedberg, John H.C. Richardson",4,10000,no
"Jack Canfield, Mark Victor Hansen, Kimberly Kirberger",4,10000,no
Megan Abbott,3,10000,no
Eric Carle,4,20000,no
Alison Croggon,4,20000,no
Simon R. Green,4,20000,no
Thomas J. Stanley,4,10000,no
Sidney Sheldon,4,10000,no
"The Beatles, Paul McCartney, Ringo Starr, John Lennon, George Harrison",4,10000,no
"Christopher  Ryan, Cacilda Jethá",4,10000,no
Cecily von Ziegesar,4,20000,no
"Annette Pollert, L.J. Smith",4,10000,no
Vera B. Williams,4,20000,no
Iain Banks,4,10000,no
Jonathan Tropper,4,10000,no
"Margaret Weis, Tracy Hickman",4,10000,no
Kiyoko Arai,4,20000,no
Eric Carle,4,20000,no
Joshua Harris,4,10000,no
"Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha",4,20000,no
Whitney G.,4,30000,no
Marilynne Robinson,4,10000,no
Jen Hatmaker,4,20000,no
J. Sterling,4,20000,no
Christina Lauren,4,30000,no
William Shakespeare,4,20000,no
Peter F. Hamilton,4,10000,no
"Matt Fraction, Chip Zdarsky",4,20000,no
"Tim LaHaye, Jerry B. Jenkins",4,10000,no
Lauren Kate,4,20000,no
Patricia Cornwell,4,20000,no
Marie Rutkoski,4,20000,no
R.K. Lilley,4,30000,no
Sharon Kay Penman,4,20000,no
"Byron Katie, Stephen Mitchell",4,10000,no
"Sid Fleischman, Peter Sís",4,20000,no
"J.K. Rowling, MinaLima",4,20000,no
Carolyn Keene,4,20000,no
"George Bernard Shaw, John A. Bertolini",4,20000,no
Drew Karpyshyn,4,10000,no
Elizabeth  Hall,3,10000,no
Brigid Kemmerer,4,20000,no
Maureen Johnson,4,20000,no
Richard Rhodes,4,10000,no
Maeve Binchy,4,20000,no
Francine Rivers,4,10000,no
Tony Kushner,4,20000,no
Ken Follett,4,10000,no
"Brian Herbert, Kevin J. Anderson",4,10000,no
Richard Koch,4,10000,no
"William Blake, David V. Erdman, Harold Bloom",4,10000,no
Ian McEwan,4,10000,no
"Tsugumi Ohba, Takeshi Obata",4,20000,no
"Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",4,20000,no
Robert   Harris,4,10000,no
Richard Ford,4,10000,no
Garth Nix,4,20000,no
Julie Maroh,4,10000,no
Bill Bryson,4,10000,no
Susanna Kearsley,4,10000,no
"Tachibana Higuchi, 樋口 橘",4,20000,no
William Least Heat-Moon,4,20000,no
Anne Tyler,4,20000,no
Emily Dickinson,4,20000,no
"Robert Louis Stevenson, Jenny Davidson",4,20000,no
Spencer W. Kimball,4,10000,no
Anne Fortier,4,20000,no
Gena Showalter,4,20000,no
Toni Morrison,4,10000,no
"Gerard Way, Gabriel Bá, Dave Stewart, Nate Piekos, Tony Ong",4,20000,no
Jennifer L. Armentrout,4,20000,no
Jessica Livingston,4,20000,no
Lacey Weatherford,4,20000,no
Scott Sigler,4,10000,no
Leila Sales,4,20000,no
Gloria Naylor,4,10000,no
"G. Willow Wilson, Adrian Alphona, Jacob Wyatt",4,20000,no
Elisabeth Elliot,4,10000,no
"Jenny Han, Siobhan Vivian",4,20000,no
David McCullough,4,10000,no
David Eddings,4,20000,no
"Petra Durst-Benning, Samuel Willcocks",4,10000,no
Maggie Shipstead,3,10000,no
David Foster Wallace,4,10000,no
Julie James,4,20000,no
Patrick Carman,4,20000,no
Tahereh Mafi,4,20000,no
Megan Abbott,3,20000,no
Sharon Kay Penman,4,20000,no
Tom Stoppard,4,20000,no
Scott Pratt,4,10000,no
Irving Shulman,4,20000,no
Anne McCaffrey,4,20000,no
Leonard Mlodinow,4,10000,no
James Patterson,4,10000,no
Steve Krug,4,10000,no
Charlaine Harris,4,20000,no
Jennifer L. Armentrout,4,30000,no
Orson Scott Card,4,20000,no
Lindy West,4,20000,no
Anne Bishop,4,20000,no
Harper Sloan,4,10000,no
Julie James,4,20000,no
"Jim Kjelgaard, Carl Pfeuffer",4,20000,yes
Caleb Carr,4,20000,no
George R.R. Martin,4,10000,no
Mercer Mayer,4,20000,no
Arthur Conan Doyle,4,10000,no
Augusten Burroughs,4,10000,no
Agatha Christie,4,20000,no
T.H. White,4,20000,yes
Jaclyn Moriarty,4,20000,no
Anne Rice,4,10000,no
L.M. Montgomery,4,20000,no
Cecelia Ahern,4,20000,no
Dean Koontz,4,10000,no
"Alan Moore, Stephen R. Bissette, John Totleben, Rick Veitch, Ramsey Campbell",4,20000,no
Arthur C. Clarke,3,10000,no
Dennis Lehane,4,10000,no
Alyson Noel,4,10000,no
Agatha Christie,4,20000,yes
Lara Adrian,4,20000,no
Jan Brett,4,20000,no
Kasie West,4,20000,no
"Henning Mankell, Laurie Thompson",4,10000,no
Paolo Bacigalupi,4,10000,no
Karl Weber,4,10000,no
Catherine Coulter,4,20000,no
Robert Crais,4,10000,no
Herman Wouk,4,20000,no
Becca Fitzpatrick,4,20000,no
James Lee Burke,4,10000,no
"Thomas à Kempis, William Benham",4,10000,no
K.A. Linde,4,20000,no
Kevin Henkes,4,20000,no
"Brian K. Vaughan, Fiona Staples",4,20000,no
Debbie Macomber,4,20000,no
Richard Castle,4,20000,no
William Shakespeare,4,20000,no
L.J. Smith,4,20000,no
R.L. Stine,4,20000,no
Jeffrey Archer,4,10000,no
Charlaine Harris,4,20000,no
Peter Shaffer,4,20000,no
Raymond E. Feist,4,20000,no
"Chris Colfer, Brandon Dorman",4,20000,no
Charlie N. Holmberg,4,20000,no
Dean Koontz,4,20000,no
Lisa Kleypas,4,20000,no
"Joseph Delaney, Patrick  Arrasmith",4,10000,no
Jennifer Probst,4,20000,no
"Sam Smith, Doug Grud",4,10000,no
Michelle Moran,4,20000,no
John Ortberg,4,10000,no
Janice Y.K. Lee,3,20000,no
Livia E. Bitton-Jackson,4,20000,no
"Roy F. Baumeister, John Tierney",4,10000,no
Tami Hoag,4,20000,no
Caragh M. O'Brien,4,20000,no
Piers Anthony,4,20000,no
Anita Shreve,3,20000,no
"Ford Madox Ford, Kenneth Womack, William Baker",4,10000,no
"Margaret Weis, Tracy Hickman",4,20000,no
J.L. Bourne,4,10000,no
"Stan Berenstain, Jan Berenstain",4,20000,no
"Robin Furth, Stephen King, Peter Straub, Tony Shasteen, Nei Ruffino",4,10000,no
David Brin,4,20000,no
Stephen Fry,4,10000,no
Meredith Wild,4,10000,no
John Sandford,4,20000,no
Peter Lerangis,4,20000,no
Ellen Schreiber,4,20000,no
Sebastian Junger,4,10000,no
John Corey Whaley,4,10000,no
Anita Shreve,3,20000,no
Simon Singh,4,10000,no
"Alan Moore, Kevin O'Neill",4,20000,no
Jacqueline Winspear,4,20000,no
Shiv Khera,4,10000,no
John Flanagan,4,20000,no
Umberto Eco,4,10000,no
Leil Lowndes,4,10000,no
Gosho Aoyama,4,10000,no
C.S. Lewis,4,10000,no
Yoshihiro Togashi,4,10000,no
Philippa Gregory,4,10000,no
Robin Hobb,3,20000,no
Joshilyn Jackson,4,20000,no
Sue Grafton,4,20000,no
R.A. Salvatore,4,10000,no
L.A. Meyer,4,20000,no
Phil Knight,4,20000,no
Paul Pilkington,3,10000,no
J.D. Robb,4,20000,no
Andrew Loomis,4,10000,no
Sarah Waters,4,10000,no
Pat Conroy,4,10000,no
Clive Cussler,4,20000,no
Bill Watterson,5,20000,no
Tim Winton,4,10000,no
Jack Ketchum,4,10000,no
Carlos Castaneda,4,10000,no
"Natsuo Kirino, Stephen Snyder",4,10000,no
"Philippa Pearce, Susan Einzig",4,20000,no
Anne Bishop,4,20000,no
"Cassandra Clare, Sarah Rees Brennan",4,20000,no
Kevin Stein,4,20000,no
"David  Perlmutter, Kristin Loberg",4,10000,no
Annie Dillard,4,10000,no
Raymond E. Feist,4,20000,no
Roger Zelazny,4,20000,no
"Daron Acemoğlu, James A. Robinson",4,10000,no
"Isabel Allende, Margaret Sayers Peden",4,10000,yes
Marti Olsen Laney,4,10000,no
"Garth Ennis, Steve Dillon",4,20000,no
"D.H. Lawrence, Daphne Merkin",4,10000,no
Kathryn Lasky,4,20000,no
Gary Taubes,4,10000,no
Sue Grafton,4,20000,no
"Garth Ennis, Steve Dillon, Steve Pugh, Matt Hollingsworth, Carlos Ezquerra, Richard Case",4,10000,no
John M. Barry,4,10000,no
"Paul Hattaway, Brother Yun",4,10000,no
Mark  Lawrence,4,10000,no
"Saul Bellow, Philip Roth",4,10000,no
Neal Shusterman,4,20000,no
Thich Nhat Hanh,4,10000,no
David Shannon,4,20000,no
Iris Johansen,4,20000,no
Steven Pinker,4,10000,no
Tim Johnston,4,10000,no
Kentaro Yabuki,4,10000,no
Megan Abbott,3,20000,no
Rachel Caine,4,20000,no
"Alaa Al Aswany, علاء الأسواني",4,10000,no
"Martha Stewart, Victor Schrager",4,10000,no
Jacqueline Winspear,4,20000,no
E.D. Baker,4,20000,no
"Reginald Rose, David Mamet",4,20000,no
"Neil Gaiman, Andy Kubert, Matt Wagner, Simon Bisley, Bernie Mireault, Mark Buckingham",4,10000,no
Ree Drummond,4,10000,no
Leo Lionni,4,20000,no
Sinclair Lewis,4,10000,no
Cormac McCarthy,4,10000,no
Ellen Schreiber,4,20000,no
Anne Enright,3,10000,no
Tori Spelling,4,10000,no
James Patterson,4,10000,no
Jonathan Haidt,4,10000,no
Garth Nix,4,20000,no
Kristen Ashley,4,30000,no
"Joe Hill, Gabriel Rodríguez",5,20000,no
Wendy Mass,4,20000,no
Julia Scheeres,4,10000,no
David Wiesner,4,20000,no
Angela Marsons,4,10000,no
Jerry Pinkney,4,20000,no
Langston Hughes,4,10000,no
Kendare Blake,4,20000,no
Lois McMaster Bujold,4,20000,no
"QuinRose, Soumei Hoshino",4,10000,no
Darren Shan,4,20000,no
Michael Moorcock,4,20000,no
Caroline Alexander,4,10000,no
Wendy Mass,4,20000,no
Walt Disney Company,4,10000,no
Jay McLean,4,20000,no
L.J. Smith,4,20000,no
"Lin-Manuel Miranda, Jeremy McCarter",4,20000,no
Harlan Coben,4,10000,no
"Gregory Maguire, Douglas Smith",4,10000,no
"O. Henry, Victoria Blake",4,20000,no
"Janet Briggs, Beth Wittlinger",4,10000,no
Franz Kafka,4,10000,no
Anne Rice,4,20000,no
Josephine Angelini,4,20000,no
J.R. Ward,4,20000,no
Frederick Forsyth,4,10000,no
Brian Lumley,4,10000,no
"Truddi Chase, Robert A. Phillips Jr.",4,10000,no
Robison Wells,4,20000,no
Brad Thor,4,10000,no
David Gemmell,4,10000,no
Amy Efaw,4,20000,no
Margaret Atwood,3,20000,no
Mhairi McFarlane,4,10000,no
"Kevin D. Mitnick, William L. Simon, Steve Wozniak",4,10000,no
Robert Jordan,4,10000,no
Julianna Baggott,4,20000,no
Susane Colasanti,4,20000,no
Bernard Cornwell,4,10000,no
Robin Oliveira,4,20000,no
Diane Duane,4,20000,no
Agatha Christie,4,20000,no
Brad Thor,4,10000,no
"Douglas Preston, Lincoln Child",4,20000,no
Christopher Hitchens,4,10000,no
"Umberto Eco, William Weaver, R.C.S. Libri",4,10000,no
Christine Feehan,4,20000,yes
Steve Berry,4,20000,no
Terry Goodkind,4,10000,no
William Shakespeare,4,20000,no
Robert Graysmith,4,10000,no
"James Patterson, Maxine Paetro",4,10000,no
John le Carré,4,10000,no
David Baldacci,4,10000,no
Sandra Boynton,4,20000,no
John Sandford,4,10000,no
Lisa Lutz,4,10000,no
Abbi Glines,4,30000,no
Orson Scott Card,4,20000,no
Graeme Base,4,20000,no
Elizabeth   Hunter,4,10000,no
Leslie Feinberg,4,10000,no
Jennifer L. Armentrout,4,10000,no
Amy  Stewart,4,10000,no
Maggie Shipstead,4,10000,no
"Helen Marion Palmer, P.D. Eastman",4,20000,no
Iain M. Banks,4,10000,no
Wendelin Van Draanen,4,20000,no
C.J. Roberts,4,20000,no
Dean Karnazes,4,10000,no
Robert   Harris,4,10000,no
Hampton Sides,4,10000,no
Mary Higgins Clark,4,20000,no
Judy Blume,4,20000,no
Rachel Caine,4,10000,no
Alexandra Potter,4,10000,no
Richelle Mead,4,30000,no
"Joe Hill, Gabriel Rodríguez",4,20000,no
Anna Godbersen,4,20000,no
Ann Aguirre,4,20000,no
Rajaa Alsanea,3,10000,no
Eric Carle,4,20000,no
Carrie Vaughn,4,30000,no
Ha Jin,3,20000,no
George Orwell,4,10000,no
"James Patterson, Andrew Gross",4,20000,no
Judith Guest,4,20000,no
"Cory Doctorow, Jen Wang",4,20000,no
Sherrilyn Kenyon,4,10000,no
Alexandre Dumas,4,10000,no
Scott Westerfeld,4,20000,no
Alison Croggon,4,20000,no
"Lili St. Crow, Lilith Saintcrow",4,20000,no
Dylan Thomas,4,10000,no
Anne Tyler,3,10000,no
"Ben Avery, Mike S. Miller, George R.R. Martin",4,10000,no
Kristen Ashley,4,30000,no
Peter  May,4,10000,no
Lisa Kleypas,4,30000,no
Mary Higgins Clark,4,20000,no
Richelle Mead,4,20000,no
R.A. Salvatore,4,10000,no
"Jerome Lawrence, Robert E.  Lee",4,20000,no
Tony Hawks,4,10000,no
Carrie Ryan,4,20000,no
Chelsea Handler,4,10000,no
"Pseudonymous Bosch, Gilbert Ford",4,20000,no
Chuck Klosterman,4,10000,no
Founding Fathers,4,10000,no
Gary Jennings,4,10000,no
Charlie Jane Anders,4,10000,no
Terry Pratchett,4,10000,no
Gary Paulsen,4,10000,no
Juliet Marillier,4,20000,no
Kristin Hannah,4,10000,no
Clive Barker,4,10000,no
Amy A. Bartol,4,20000,no
Ken Follett,4,10000,no
Nora Roberts,4,20000,no
"J.D. Robb, Nora Roberts",4,20000,no
J.D. Robb,4,20000,no
Amanda Knox,4,10000,no
Jean Ferris,4,20000,no
Julie Garwood,4,20000,no
Alan Bradley,4,20000,no
Joseph Conrad,3,10000,no
"J.J. Abrams, Doug Dorst",4,10000,no
Heather O'Neill,4,10000,no
Chanda Hahn,4,20000,no
"Omar Khayyám, محمدعلی فروغی, قاسم غنی",4,0,no
Lauren DeStefano,4,20000,no
Darynda Jones,4,10000,no
"Brian K. Vaughan, Adrian Alphona",4,20000,no
Richard A. Knaak,4,10000,no
Carolyn  Parkhurst,4,10000,no
Ludwig Bemelmans,4,20000,no
Dean Koontz,3,10000,no
Garth Nix,4,20000,no
Michio Kaku,4,10000,no
Max Lucado,4,10000,no
Amanda Hocking,4,20000,no
Ina May Gaskin,4,10000,no
"Melissa Müller, Rita Kimber, Robert Kimber",4,20000,no
Ashwin Sanghi,3,10000,no
Henry Miller,4,10000,no
Ambrose Bierce,4,20000,no
Katherine Allred,4,20000,no
Dale Brown,4,10000,no
Miriam Toews,4,10000,no
D.J. MacHale,4,20000,no
Kathleen Grissom,4,10000,no
Robert Muchamore,4,10000,no
Jan Karon,4,20000,no
Tami Hoag,4,10000,no
Steven Erikson,4,10000,no
Charles Stross,4,10000,no
Sara Nović,4,10000,no
Darren Shan,4,20000,no
Meg Cabot,4,20000,no
"Henning Mankell, Steven T. Murray",4,10000,no
Abbi Glines,4,20000,no
Rachel Maddow,4,10000,no
Joelle Charbonneau,4,10000,no
Billie Letts,4,20000,no
Dean Koontz,4,20000,no
Jeanette Winterson,4,10000,no
Don Winslow,4,10000,no
"Stephanie Dray, Laura Kamoie",4,10000,no
Kim Harrison,4,20000,no
Ilona Andrews,4,30000,no
Cynthia Kadohata,4,20000,no
John Scalzi,4,10000,no
Pittacus Lore,4,20000,no
Jasper Fforde,4,20000,no
"Mike Carey, Bill Willingham, Peter Gross",4,20000,no
Salman Rushdie,4,10000,no
Preeti Shenoy,4,10000,no
"Michel Foucault, Robert Hurley",4,10000,no
Brad Thor,4,10000,no
Jules Verne,4,10000,yes
"Tim LaHaye, Jerry B. Jenkins",4,10000,no
"Steven Naifeh, Gregory White Smith",4,10000,no
Thomas  Moore,4,10000,no
Dennis Lehane,4,20000,no
Karen Russell,4,10000,no
Jasper Fforde,4,20000,no
Laurie Notaro,4,20000,no
Robin Hobb,4,10000,no
Daniel Silva,4,10000,no
Ross King,4,10000,no
Dean Koontz,4,20000,no
Wendy Higgins,4,20000,no
Elizabeth  George,4,20000,no
Judith McNaught,4,20000,no
Alice McDermott,4,10000,no
Lian Hearn,4,10000,no
Michael Thomas Ford,4,10000,no
David Nicholls,4,10000,no
"Elizabeth Ross, ROFry",4,10000,no
"Alexandre Dumas, David Coward, Auguste Maquet",4,10000,no
Sandra Brown,4,10000,no
Paul Auster,4,10000,no
"Margaret Weis, Tracy Hickman",4,10000,no
Mike Mignola,4,10000,no
Lisa McMann,4,20000,no
Mike Mullin,4,20000,no
Kim Holden,4,20000,no
"Trinka Hakes Noble, Steven Kellogg",4,20000,no
Nelson DeMille,4,10000,no
Michel Faber,4,10000,no
Dorothy Gilman,4,20000,no
"Douglas Preston, Lincoln Child",4,10000,no
Karen Miller,4,20000,yes
"Christiane F., Kai Hermann, Horst Rieck",4,10000,no
Carl Sagan,4,10000,no
Sue Grafton,4,20000,no
Robert Muchamore,4,10000,no
Leo Lionni,4,20000,no
Maria V. Snyder,4,20000,no
"John             Lewis, Andrew Aydin, Nate Powell",4,20000,no
"Flannery O'Connor, Robert Fitzgerald",4,10000,no
Sherrilyn Kenyon,4,20000,no
Hugh Laurie,4,10000,no
Nora Ephron,4,10000,no
"R.K. Narayan, Jhumpa Lahiri",4,10000,yes
Mark Manson,4,40000,no
James Grady,4,10000,no
Anne Tyler,4,20000,no
"Oliver Pötzsch, Lee Chadeayne",4,10000,no
Jussi Adler-Olsen,4,10000,no
Brian Jacques,4,20000,no
Nalini Singh,4,20000,no
"Jeff Hertzberg, Zoë François, Mark Luinenburg",4,10000,no
P.G. Wodehouse,4,10000,no
V.S. Naipaul,4,10000,no
Patricia Cornwell,4,10000,no
Stephen Fry,4,10000,no
"John Locke, C.B. Macpherson",4,10000,no
Elizabeth Eulberg,4,20000,no
Nicholas Carr,4,10000,yes
Natasha Solomons,4,10000,no
"Martin Luther King Jr., Clayborne Carson",4,10000,no
"Mineko Iwasaki, Rande Brown",4,10000,no
A.W. Tozer,4,10000,no
"Sergei Lukyanenko, Andrew Bromfield",4,10000,no
Douglas Preston,4,20000,no
Michael Cunningham,4,10000,no
"Scott Snyder, Greg Capullo, Jonathan Glapion, James Tynion IV, Rafael Albuquerque, Jason Fabok, Becky Cloonan, Andy Clarke, Sandu Florea",4,10000,no
Mercedes Lackey,4,20000,no
George Saunders,4,10000,no
"Howard E. Wasdin, Stephen Templin",4,10000,no
Caroline Myss,4,10000,no
Dave Eggers,4,10000,no
"Plato, G.M.A. Grube, John M. Cooper",4,10000,no
Jana Aston,4,10000,no
Oscar Wilde,4,20000,no
J.D. Horn,4,10000,no
Erin Watt,4,20000,no
Jeanne DuPrau,4,20000,no
Gordon B. Hinckley,5,10000,no
Daniel Silva,4,10000,no
Helena Hunting,4,20000,no
"Irin Carmon, Shana Knizhnik",4,20000,no
Jennifer Estep,4,20000,no
Chevy Stevens,4,20000,no
Robert Ludlum,4,10000,no
John Galsworthy,4,10000,yes
Sue Grafton,4,20000,no
Laurie Faria Stolarz,4,20000,no
"Janet Evanovich, Lee Goldberg",4,10000,no
"Jostein Gaarder, James Anderson",4,10000,no
"Leigh Nichols, Dean Koontz",4,10000,no
John Marsden,4,20000,no
Daphne du Maurier,4,10000,no
Gary Shteyngart,3,10000,no
Sherrilyn Kenyon,4,20000,no
George Carlin,4,10000,no
Bill Watterson,5,10000,no
Firoozeh Dumas,4,10000,no
John P. Kotter,4,10000,no
"J.D. Robb, Susan Ericksen",4,20000,no
Gene Wolfe,4,20000,no
A.S. King,4,20000,no
Ben Aaronovitch,4,10000,no
Georgette Heyer,4,20000,no
Friedrich A. Hayek,4,10000,no
Marko Kloos,4,10000,no
Joanna Wylde,4,30000,no
Diana Gabaldon,4,10000,no
Norman Mailer,4,10000,no
Robert Crais,4,10000,no
Toni Morrison,4,10000,no
William Pène du Bois,4,20000,no
John Sandford,4,10000,no
Donald A. Norman,4,10000,no
Margaret Peterson Haddix,4,20000,no
Cathy Glass,4,10000,no
Robert Dugoni,4,20000,no
Judith McNaught,4,20000,no
Nora Roberts,4,20000,no
Debbie Macomber,4,10000,no
Tom Wolfe,4,10000,no
Joanna Weaver,4,10000,no
Laura Lippman,3,20000,no
Leslye Walton,4,20000,no
Joanna Trollope,4,10000,no
Jen Hatmaker,4,10000,no
Nalini Singh,4,20000,no
Anna Lee Waldo,4,10000,no
Gemma Malley,4,20000,yes
"Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru",4,10000,no
Richard Ford,4,10000,no
Brad Thor,4,10000,no
Obert Skye,4,20000,no
Francine Rivers,4,10000,no
J. Courtney Sullivan,4,10000,no
Beverly Cleary,4,20000,no
Kristen Ashley,4,30000,no
Ted Dekker,4,10000,no
Daniel Silva,4,10000,no
Stephen E. Robinson,5,10000,no
Amanda Hocking,4,20000,no
Loreth Anne White,4,10000,no
Simon Singh,4,10000,no
Karen Chance,4,30000,no
Dan Simmons,4,10000,no
Lori Brighton,4,10000,no
Karen Marie Moning,4,20000,no
Deb Perelman,4,20000,no
Avi,4,20000,no
Piers Anthony,4,20000,no
Kylie Scott,4,30000,no
Jeffrey Archer,4,10000,no
"J. Michael Straczynski, Shane Davis, Sandra Hope, Barbara Ciardo, Rob Leigh",4,10000,no
Cassandra Clare,5,10000,yes
"John Foxe, W. Grinton Berry",4,10000,no
Rachel Gibson,4,20000,no
Michael Dorris,4,10000,no
Seanan McGuire,4,20000,no
Robert Lynn Asprin,4,20000,no
Elizabeth Reyes,4,20000,no
"Simon Kuper, Stefan Szymanski",4,10000,no
Catherine Fisher,4,20000,no
Lurlene McDaniel,4,10000,no
Tess Gerritsen,4,10000,no
Mark Bittman,4,10000,no
Sandy   Hall,4,10000,no
Ann Patchett,4,10000,no
Jeff Kinney,4,10000,no
John Verdon,4,10000,no
Lang Leav,4,10000,no
Nora Roberts,4,20000,no
James L. Ferrell,4,10000,no
Mark Kurlansky,4,10000,no
Brian Greene,4,10000,no
"Betty Friedan, Anna Quindlen",4,10000,no
"Graham Greene, J.M. Coetzee",4,10000,yes
عبدالله المغلوث,4,10000,no
"Greg Mortenson, Khaled Hosseini",4,10000,no
Toni Morrison,4,10000,no
Neal Stephenson,4,10000,no
A.G. Riddle,4,10000,no
Kristen Ashley,4,30000,no
Agatha Christie,4,20000,no
"James Patterson, Maxine Paetro",4,10000,no
George Saunders,4,10000,no
Meg Jay,4,10000,no
"Robert Kirkman, Charlie Adlard, Cliff Rathburn",4,20000,no
H.A. Rey,4,20000,no
Robert A. Heinlein,4,20000,no
Lauren Oliver,4,20000,no
"Garth Ennis, Steve Dillon, John McCrea",4,10000,no
"Stephen King, Michael Whelan",4,10000,no
"Stan Berenstain, Jan Berenstain",4,20000,no
Robert Crais,4,10000,no
David Colbert,4,10000,no
Peter H. Reynolds,4,20000,no
Shannon Hale,4,20000,no
Clive Barker,4,10000,no
"Milan Kundera, Linda Asher",4,10000,no
Kate Brian,4,20000,no
محمد عبد الرحمن العريفي,4,10000,no
Danielle Steel,4,10000,no
"William Gibson, Bruce Sterling",3,10000,no
"Garth Ennis, Steve Dillon",4,10000,no
"Clayton M. Christensen, James Allworth, Karen Dillon",4,10000,no
Jon Klassen,4,20000,no
R.A. Salvatore,4,10000,no
Denis Leary,4,10000,no
Françoise Sagan,4,10000,no
Jeffrey Archer,4,10000,no
Corban Addison,4,10000,no
Alastair Reynolds,4,10000,no
Bella Forrest,4,20000,no
Edgar Allan Poe,4,20000,no
John Steakley,4,10000,no
"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",4,20000,no
Lisa Scottoline,4,10000,no
"J.D. Robb, Susan Ericksen",4,20000,no
Sue Grafton,4,20000,no
"Alaa Al Aswany, علاء الأسواني",3,10000,no
Jojo Moyes,4,10000,no
"Jacqueline Wilson, Nick Sharratt",4,10000,no
Evan Wright,4,10000,no
"Leigh Nichols, Dean Koontz",4,10000,no
Daniel Silva,4,10000,no
Hope Jahren,4,20000,no
Derek Landy,4,20000,no
Laurelin Paige,4,20000,no
Patricia Gaffney,4,10000,no
Harlan Coben,4,10000,no
Darren Shan,4,10000,no
Peter Shaffer,4,10000,no
R.A. Salvatore,4,10000,no
Emmy Laybourne,4,20000,no
Jude Deveraux,4,10000,no
Anne Lamott,4,10000,no
Martha Stewart,4,10000,no
Christina Lauren,4,20000,no
Teri Terry,4,20000,no
Pramoedya Ananta Toer,4,10000,no
Christine Feehan,4,20000,no
Kathy Reichs,4,20000,no
Lorrie Moore,3,10000,no
Rebecca Forster,4,10000,no
"Jack London, Andrew Sinclair",4,10000,no
Andrzej Sapkowski,4,10000,yes
Conn Iggulden,4,10000,no
Kevin Wignall,4,10000,no
"Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher",4,20000,no
Brittainy C. Cherry,4,20000,no
"William Shakespeare, David Scott Kastan",4,10000,no
Ed Emberley,4,10000,no
"Jinsei Kataoka, Kazuma Kondou",4,10000,no
Linda Lafferty,4,10000,no
Robert Harling,4,10000,no
John Updike,4,10000,no
"David Axton, Dean Koontz",4,20000,no
Diana Wynne Jones,4,20000,no
George R.R. Martin,4,10000,no
"Caralyn Buehner, Mark Buehner",4,20000,no
Alessandra Torre,4,20000,yes
Tara Sivec,4,20000,no
"Thomas Paine, Sidney Hook, Jack Fruchtman Jr.",4,10000,no
Matthew Quick,4,10000,no
Alexander McCall Smith,4,20000,no
Ian Fleming,4,10000,yes
Émile Zola,4,10000,no
Richard Paul Evans,4,20000,no
Clive Barker,4,10000,no
Tom Perrotta,3,10000,no
David Baldacci,4,10000,no
David Farland,4,10000,no
Suzanne Rindell,4,10000,no
"Cassandra Clare, Sarah Rees Brennan",4,20000,no
Alan Dean Foster,4,10000,no
Robert Crais,4,10000,no
J.M. Darhower,4,10000,yes
Ilona Andrews,4,20000,no
Susanna Kearsley,4,10000,no
"Roald Dahl, Quentin Blake",4,10000,no
"Sara Pennypacker, Marla Frazee",4,20000,no
Daniel Abraham,4,10000,no
"T.S. Eliot, Edward Gorey",4,20000,no
Philippa Gregory,4,10000,no
Cassie Dandridge Selleck,4,10000,no
"Henning Mankell, Laurie Thompson",4,10000,no
Ai Yazawa,4,10000,no
Geoff Colvin,4,10000,no
Sherrilyn Kenyon,4,20000,no
Lois McMaster Bujold,4,20000,no
"أحلام مستغانمي, Ahlam Mosteghanemi",4,10000,no
"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",4,10000,no
