Amazon Index (ASIN),File Name,Image URL,Title,Author,Category ID,Category
373779070,0373779070.jpg,http://ecx.images-amazon.com/images/I/61X3TXOdKbL.jpg,Snow Angel Cove (Haven Point),RaeAnne Thayne,22,Romance
1439191425,1439191425.jpg,http://ecx.images-amazon.com/images/I/61sss1lob7L.jpg,The Walk: A Novel,Richard Paul Evans,22,Romance
718023714,0718023714.jpg,http://ecx.images-amazon.com/images/I/5188-u95bWL.jpg,Falling Like Snowflakes (A Summer Harbor Novel),Denise Hunter,22,Romance
62389807,0062389807.jpg,http://ecx.images-amazon.com/images/I/51dP%2BMofT1L.jpg,The Great Christmas Knit-Off: A Novel (Tindledale),Alexandra Brown,22,Romance
1451628323,1451628323.jpg,http://ecx.images-amazon.com/images/I/517p1lkP4rL.jpg,Walking on Water: A Novel (The Walk),Richard Paul Evans,22,Romance
373788517,0373788517.jpg,http://ecx.images-amazon.com/images/I/51Wg7XYB34L.jpg,"Christmas on the Range: Winter Roses\Cattleman's Choice (Long, Tall Texans)",Diana Palmer,22,Romance
077831829X,077831829X.jpg,http://ecx.images-amazon.com/images/I/51ZR6Wvs-BL.jpg,Trading Christmas: The Forgetful Bride,Debbie Macomber,22,Romance
1420135090,1420135090.jpg,http://ecx.images-amazon.com/images/I/51szUBuVj-L.jpg,"Long, Tall Christmas (A Cowboy Christmas)",Janet Dailey,22,Romance
1451628307,1451628307.jpg,http://ecx.images-amazon.com/images/I/51Kf-PaBAGL.jpg,A Step of Faith: A Novel (The Walk),Richard Paul Evans,22,Romance
1910751618,1910751618.jpg,http://ecx.images-amazon.com/images/I/51k-RKw%2BJML.jpg,"Bella's Christmas Bake Off: A fabulously funny, feel good Christmas read",Sue Watson,22,Romance
718037820,0718037820.jpg,http://ecx.images-amazon.com/images/I/51lA9gRvUAL.jpg,"All Is Calm, All Is Bright: A Colleen Coble Christmas Collection",Colleen Coble,22,Romance
373788584,0373788584.jpg,http://ecx.images-amazon.com/images/I/51RFEF1znsL.jpg,The Christmas Wedding Ring,Susan Mallery,22,Romance
553391666,0553391666.jpg,http://ecx.images-amazon.com/images/I/61QOMVAW-XL.jpg,Mr. Miracle: A Christmas Novel,Debbie Macomber,22,Romance
1455587990,1455587990.jpg,http://ecx.images-amazon.com/images/I/51rCsbAv-4L.jpg,"Wedding Bells in Christmas (Christmas, Colorado)",Debbie Mason,22,Romance
1250045959,1250045959.jpg,http://ecx.images-amazon.com/images/I/51sp5nKXgEL.jpg,A Quilt for Christmas: A Novel,Sandra Dallas,22,Romance
553393871,0553393871.jpg,http://ecx.images-amazon.com/images/I/51tdqkf0VJL.jpg,An Island Christmas: A Novel,Nancy Thayer,22,Romance
1910751553,1910751553.jpg,http://ecx.images-amazon.com/images/I/517kXPlsDxL.jpg,Christmas Wishes and Mistletoe Kisses: A feel good Christmas romance novel,Jenny Hale,22,Romance
778317633,0778317633.jpg,http://ecx.images-amazon.com/images/I/514hXvtWVaL.jpg,Bring Me Home for Christmas (A Virgin River Novel),Robyn Carr,22,Romance
778316688,0778316688.jpg,http://ecx.images-amazon.com/images/I/51odXpo0NQL.jpg,"A Seaside Christmas: Santa, Baby (Chesapeake Shores)",Sherryl Woods,22,Romance
1492609501,1492609501.jpg,http://ecx.images-amazon.com/images/I/51ApNS5iwfL.jpg,A Silver Wolf Christmas (Silver Town Wolf),Terry Spear,22,Romance
1455558109,1455558109.jpg,http://ecx.images-amazon.com/images/I/51o0dRYtvFL.jpg,A Bad Boy for Christmas (Second Chance),Jessica Lemmon,22,Romance
1420137719,1420137719.jpg,http://ecx.images-amazon.com/images/I/51b6aMV%2BDDL.jpg,All Wrapped Up (A Pine Mountain Novel),Kimberly Kincaid,22,Romance
1941134076,1941134076.jpg,http://ecx.images-amazon.com/images/I/51rXFExw8PL.jpg,You Again: A Shelter Bay novella (Volume 8),JoAnn Ross,22,Romance
077831667X,077831667X.jpg,http://ecx.images-amazon.com/images/I/51Knrxd6VjL.jpg,Candlelight Christmas (The Lakeshore Chronicles),Susan Wiggs,22,Romance
1492854530,1492854530.jpg,http://ecx.images-amazon.com/images/I/51UkGMWeApL.jpg,Christmas for Juliet,Elyse Douglas,22,Romance
098440614X,098440614X.jpg,http://ecx.images-amazon.com/images/I/51b82zUwC%2BL.jpg,Modogamous,Karen E. Martin,22,Romance
1101884819,1101884819.jpg,http://ecx.images-amazon.com/images/I/51gOPY9JPoL.jpg,A Very Nantucket Christmas: Two Holiday Novels,Nancy Thayer,22,Romance
345528905,0345528905.jpg,http://ecx.images-amazon.com/images/I/51FMymAwAlL.jpg,Starry Night: A Christmas Novel,Debbie Macomber,22,Romance
373281935,0373281935.jpg,http://ecx.images-amazon.com/images/I/51Vz7XqaWuL.jpg,Christmas with You: Gabriel's Angel\Home for Christmas,Nora Roberts,22,Romance
778313859,0778313859.jpg,http://ecx.images-amazon.com/images/I/51AQfBIRwPL.jpg,My Kind of Christmas (A Virgin River Novel),Robyn Carr,22,Romance
1909490679,1909490679.jpg,http://ecx.images-amazon.com/images/I/51D2cOCw4vL.jpg,A Christmas to Remember,Jenny Hale,22,Romance
800719662,0800719662.jpg,http://ecx.images-amazon.com/images/I/518iqzV%2B6mL.jpg,The Christmas Cat,Melody Carlson,22,Romance
1455588067,1455588067.jpg,http://ecx.images-amazon.com/images/I/51Bs-s2ul%2BL.jpg,"Kiss Me in Christmas (Christmas, Colorado)",Debbie Mason,22,Romance
1496706501,1496706501.jpg,http://ecx.images-amazon.com/images/I/51H6%2BCPd3SL.jpg,Charming Christmas,Carly Alexander,22,Romance
778328228,0778328228.jpg,http://ecx.images-amazon.com/images/I/51qRYC3DjSL.jpg,Christmas in Cedar Cove: 5-B Poppy Lane\A Cedar Cove Christmas (A Cedar Cove Novel),Debbie Macomber,22,Romance
373778996,0373778996.jpg,http://ecx.images-amazon.com/images/I/51DcxH9HdJL.jpg,Christmas on 4th Street: Yours for Christmas (Fool's Gold),Susan Mallery,22,Romance
373838069,0373838069.jpg,http://ecx.images-amazon.com/images/I/51-ffpCMaPL.jpg,The Christmas Ranch & A Cold Creek Holiday (The Cowboys of Cold Creek),RaeAnne Thayne,22,Romance
345545354,0345545354.jpg,http://ecx.images-amazon.com/images/I/51nPzoIP4JL.jpg,A Nantucket Christmas: A Novel,Nancy Thayer,22,Romance
373788606,0373788606.jpg,http://ecx.images-amazon.com/images/I/41fR9tRe4eL.jpg,One Enchanted Moment (Puffin Island),Sarah Morgan,22,Romance
778313913,0778313913.jpg,http://ecx.images-amazon.com/images/I/51jIuYDwTML.jpg,An O'Brien Family Christmas (A Chesapeake Shores Novel),Sherryl Woods,22,Romance
312947046,0312947046.jpg,http://ecx.images-amazon.com/images/I/51X39TGZX5L.jpg,Visions of Sugar Plums: A Stephanie Plum Holiday Novel (Stephanie Plum Novels),Janet Evanovich,22,Romance
61438480,0061438480.jpg,http://ecx.images-amazon.com/images/I/51CluVwCZKL.jpg,The Christmas Pearl,Dorothea Benton Frank,22,Romance
778316610,0778316610.jpg,http://ecx.images-amazon.com/images/I/51NBELf0J1L.jpg,The Lodge on Holly Road (Life in Icicle Falls),Sheila Roberts,22,Romance
1455551899,1455551899.jpg,http://ecx.images-amazon.com/images/I/51ML0tXvQCL.jpg,Unwrapped (Hunk for the Holidays),Katie Lane,22,Romance
373778155,0373778155.jpg,http://ecx.images-amazon.com/images/I/51ZNEOPUsdL.jpg,Christmas in Snowflake Canyon (Hqn),Raeanne Thayne,22,Romance
778316513,0778316513.jpg,http://ecx.images-amazon.com/images/I/514jUIkMnRL.jpg,A Country Christmas: Buffalo Valley\Return to Promise (Heart of Texas),Debbie Macomber,22,Romance
743287029,0743287029.jpg,http://ecx.images-amazon.com/images/I/51AJr%2BFu5uL.jpg,The Sunflower,Richard Paul Evans,22,Romance
373879938,0373879938.jpg,http://ecx.images-amazon.com/images/I/51pUWumlrkL.jpg,The Christmas Family (The Buchanons),Linda Goodnight,22,Romance
778323498,0778323498.jpg,http://ecx.images-amazon.com/images/I/510JHF1P78L.jpg,Christmas Letters,Debbie Macomber,22,Romance
778314707,0778314707.jpg,http://ecx.images-amazon.com/images/I/51cfx7uD4zL.jpg,Merry Ex-Mas (Life in Icicle Falls),Sheila Roberts,22,Romance
778316645,0778316645.jpg,http://ecx.images-amazon.com/images/I/51MxDed0RtL.jpg,'Tis The Season: Under the Christmas Tree\Midnight Confessions\Backward Glance (A Virgin River Novel),Robyn Carr,22,Romance
446571768,0446571768.jpg,http://ecx.images-amazon.com/images/I/51NaQlDVq2L.jpg,The Christmas Wedding,James Patterson,22,Romance
62284738,0062284738.jpg,http://ecx.images-amazon.com/images/I/51dNLtg9cQL.jpg,All I Want for Christmas is a Cowboy,Jennifer Ryan,22,Romance
1942225032,1942225032.jpg,http://ecx.images-amazon.com/images/I/51%2BXmygaxVL.jpg,The Spinster's Christmas (Lady Wynwood series) (Volume 1),Camille Elliot,22,Romance
373659210,0373659210.jpg,http://ecx.images-amazon.com/images/I/51BEIpLy1RL.jpg,A Cowboy for Christmas (Conard County: The Next Generation),Rachel Lee,22,Romance
1250077141,1250077141.jpg,http://ecx.images-amazon.com/images/I/517sBI7vPaL.jpg,The Gift of a Charm: A Novel,Melissa Hill,22,Romance
373879946,0373879946.jpg,http://ecx.images-amazon.com/images/I/517hdmYZY7L.jpg,Yuletide Cowboys: The Cowboy's Yuletide Reunion\The Cowboy's Christmas Gift (Love Inspired),Deb Kastner,22,Romance
1420139061,1420139061.jpg,http://ecx.images-amazon.com/images/I/51CWlOJwuVL.jpg,Yule Be Mine,Lori Foster,22,Romance
1499182120,1499182120.jpg,http://ecx.images-amazon.com/images/I/51Nr1BXZ4VL.jpg,Weaving the Strands (Rosemont),Barbara Hinske,22,Romance
743287037,0743287037.jpg,http://ecx.images-amazon.com/images/I/412dqY8FisL.jpg,Finding Noel: A Novel,Richard Paul Evans,22,Romance
1439150036,1439150036.jpg,http://ecx.images-amazon.com/images/I/516QxOQwGoL.jpg,Promise Me,Richard Paul Evans,22,Romance
1451628188,1451628188.jpg,http://ecx.images-amazon.com/images/I/51BS7b8RsxL.jpg,The Road to Grace (The Walk),Richard Paul Evans,22,Romance
373818750,0373818750.jpg,http://ecx.images-amazon.com/images/I/51%2BMGoAXFTL.jpg,Rancher for the Holidays (Love Inspired Large Print),Myra Johnson,22,Romance
842339523,0842339523.jpg,http://ecx.images-amazon.com/images/I/512XDzJ0c9L.jpg,"Mark of the Lion : A Voice in the Wind, An Echo in the Darkness, As Sure As the Dawn (Vol 1-3)",Francine Rivers,22,Romance
042528221X,042528221X.jpg,http://ecx.images-amazon.com/images/I/51UlgcMvuDL.jpg,Thomas Kinkade's Cape Light: Together for Christmas,Katherine Spencer,22,Romance
1451687486,1451687486.jpg,http://ecx.images-amazon.com/images/I/51CP2S%2Bg5GL.jpg,Angels Walking: A Novel,Karen Kingsbury,22,Romance
1630582867,1630582867.jpg,http://ecx.images-amazon.com/images/I/51Kr2DSDv4L.jpg,The Lopsided Christmas Cake,Wanda E. Brunstetter,22,Romance
982877277,0982877277.jpg,http://ecx.images-amazon.com/images/I/513flaRsmbL.jpg,One More Wish (Christy & Todd: the Married Years),Robin Jones Gunn,22,Romance
692527117,0692527117.jpg,http://ecx.images-amazon.com/images/I/51jVoLp5vGL.jpg,Penelope's Hope (Regency Silhouettes) (Volume 1),Sarah Baughman,22,Romance
800723201,0800723201.jpg,http://ecx.images-amazon.com/images/I/51Xy2rYQiCL.jpg,The Imposter: A Novel (The Bishop's Family),Suzanne Woods Fisher,22,Romance
142013311X,142013311X.jpg,http://ecx.images-amazon.com/images/I/51XC1jE7%2BFL.jpg,The Christmas Cradle (Seasons of the Heart),Charlotte Hubbard,22,Romance
1601426992,1601426992.jpg,http://ecx.images-amazon.com/images/I/51m2CvlKlsL.jpg,Ties That Bind: A Novel (The Amish of Summer Grove),Cindy Woodsmall,22,Romance
764211803,0764211803.jpg,http://ecx.images-amazon.com/images/I/51x1O8jTA5L.jpg,Fire and Ice (Wild at Heart),Mary Connealy,22,Romance
62337742,0062337742.jpg,http://ecx.images-amazon.com/images/I/51bfjcsgYSL.jpg,"A Wedding at the Orange Blossom Inn: Amish Brides of Pinecraft, Book Three (The Pinecraft Brides)",Shelley Shepard Gray,22,Romance
1629982199,1629982199.jpg,http://ecx.images-amazon.com/images/I/51xbeBwJaHL.jpg,Secret Sister: An Amish Christmas Tale,Sarah Price,22,Romance
1616260823,1616260823.jpg,http://ecx.images-amazon.com/images/I/51ZOmkxFZ3L.jpg,The Gift (The Prairie State Friends),Wanda E. Brunstetter,22,Romance
1414389957,1414389957.jpg,http://ecx.images-amazon.com/images/I/51c%2BTSMOELL.jpg,Deadlock (FBI: Houston),DiAnn Mills,22,Romance
307731359,0307731359.jpg,http://ecx.images-amazon.com/images/I/51sWQJMs-cL.jpg,When Love Returns: A Novel (The Zimmerman Restoration Trilogy),Kim Vogel Sawyer,22,Romance
1414375492,1414375492.jpg,http://ecx.images-amazon.com/images/I/51u0K8hxZZL.jpg,A Voice in the Wind (Mark of the Lion),Francine Rivers,22,Romance
076421571X,076421571X.jpg,http://ecx.images-amazon.com/images/I/51TrBiSXi4L.jpg,Taken,Dee Henderson,22,Romance
800724534,0800724534.jpg,http://ecx.images-amazon.com/images/I/51ZWG-mzNBL.jpg,Thin Ice: A Novel (Men of Valor),Irene Hannon,22,Romance
1401690599,1401690599.jpg,http://ecx.images-amazon.com/images/I/51aU2aUYISL.jpg,The Butterfly and the Violin (A Hidden Masterpiece Novel),Kristy Cambron,22,Romance
1476748659,1476748659.jpg,http://ecx.images-amazon.com/images/I/61hlhUnp9DL.jpg,The Bridge: A Novel,Karen Kingsbury,22,Romance
842313079,0842313079.jpg,http://ecx.images-amazon.com/images/I/51ibnriZeEL.jpg,An Echo in the Darkness (Mark of the Lion #2),Francine Rivers,22,Romance
1451628285,1451628285.jpg,http://ecx.images-amazon.com/images/I/51fBHQaPbiL.jpg,The Road to Grace (The Walk),Richard Paul Evans,22,Romance
1476718636,1476718636.jpg,http://ecx.images-amazon.com/images/I/51Js-Hh%2BU5L.jpg,Miles to Go (The Walk),Richard Paul Evans,22,Romance
785206787,0785206787.jpg,http://ecx.images-amazon.com/images/I/5197WHC2HCL.jpg,Beside Still Waters Words Of Comfort For The Soul,Charles H. Spurgeon,22,Romance
764211056,0764211056.jpg,http://ecx.images-amazon.com/images/I/51frExOkirL.jpg,A Harvest of Hope (Song of Blessing) (Volume 2),Lauraine Snelling,22,Romance
1451692447,1451692447.jpg,http://ecx.images-amazon.com/images/I/51p4EeP5eVL.jpg,Tiffany Girl: A Novel,Deeanne Gist,22,Romance
1514799685,1514799685.jpg,http://ecx.images-amazon.com/images/I/51CSxrGUTZL.jpg,Song of the Meadowlark (Intertwined) (Volume 1),Sherri Wilson Johnson,22,Romance
842339760,0842339760.jpg,http://ecx.images-amazon.com/images/I/51U-BPzVJeL.jpg,As Sure as the Dawn (Mark of the Lion #3),Francine Rivers,22,Romance
1616260882,1616260882.jpg,http://ecx.images-amazon.com/images/I/51Z1zf12y%2BL.jpg,Decision: (The Prairie State Friends),Wanda E. Brunstetter,22,Romance
764210629,0764210629.jpg,http://ecx.images-amazon.com/images/I/51BeNtXPFxL.jpg,Refining Fire (Brides of Seattle),Tracie Peterson,22,Romance
718033159,0718033159.jpg,http://ecx.images-amazon.com/images/I/41x0P99KxQL.jpg,A Reluctant Bride (An Amish of Birch Creek Novel),Kathleen Fuller,22,Romance
982877242,0982877242.jpg,http://ecx.images-amazon.com/images/I/41XW2vNH91L.jpg,"Home Of Our Hearts (Christy & Todd, the Married Years)",Robin Jones Gunn,22,Romance
736958835,0736958835.jpg,http://ecx.images-amazon.com/images/I/51PEQDGeroL.jpg,Miriam and the Stranger (Land of Promise),Jerry S. Eicher,22,Romance
764211048,0764211048.jpg,http://ecx.images-amazon.com/images/I/51Mc6g4gknL.jpg,To Everything a Season (Song of Blessing) (Volume 1),Lauraine Snelling,22,Romance
736956034,0736956034.jpg,http://ecx.images-amazon.com/images/I/51uS-rB6ocL.jpg,Anna's Healing (Plain and Simple Miracles),Vannetta Chapman,22,Romance
1455554642,1455554642.jpg,http://ecx.images-amazon.com/images/I/51-LPt71GPL.jpg,A Life Intercepted: A Novel,Charles Martin,22,Romance
800724178,0800724178.jpg,http://ecx.images-amazon.com/images/I/51JrFCKuc3L.jpg,Vendetta: A Novel (The Nikki Boyd Files),Lisa Harris,22,Romance
982877218,0982877218.jpg,http://ecx.images-amazon.com/images/I/41NPIWsOJlL.jpg,"Forever With You (Christy & Todd, the Married Years)",Robin Jones Gunn,22,Romance
162416711X,162416711X.jpg,http://ecx.images-amazon.com/images/I/513TLMMZSuL.jpg,The Restoration (The Prairie State Friends),Wanda E. Brunstetter,22,Romance
B004SODZ9W,B004SODZ9W.jpg,http://ecx.images-amazon.com/images/I/31ucSkrpLVL.jpg,Redeeming Love,Francine Rivers,22,Romance
62337726,0062337726.jpg,http://ecx.images-amazon.com/images/I/51wM0pPqstL.jpg,"The Proposal at Siesta Key: Amish Brides of Pinecraft, Book Two (The Pinecraft Brides)",Shelley Shepard Gray,22,Romance
1601424116,1601424116.jpg,http://ecx.images-amazon.com/images/I/51640G-lMzL.jpg,Forever Faithful: The Complete Trilogy,Karen Kingsbury,22,Romance
037387992X,037387992X.jpg,http://ecx.images-amazon.com/images/I/51TD3a4yEVL.jpg,The Amish Midwife (Lancaster Courtships),Patricia Davids,22,Romance
076421179X,076421179X.jpg,http://ecx.images-amazon.com/images/I/51DJcPcfwGL.jpg,Now and Forever (Wild at Heart),Mary Connealy,22,Romance
800721268,0800721268.jpg,http://ecx.images-amazon.com/images/I/51-kE9rh4HL.jpg,Buried Secrets: A Novel (Men of Valor),Irene Hannon,22,Romance
006233770X,006233770X.jpg,http://ecx.images-amazon.com/images/I/51FATFlN0BL.jpg,"The Promise of Palm Grove: Amish Brides of Pinecraft, Book One",Shelley Shepard Gray,22,Romance
310339545,0310339545.jpg,http://ecx.images-amazon.com/images/I/51uAyVUGt9L.jpg,The Bishop's Son (The Amish of Bee County),Kelly Irvin,22,Romance
031034199X,031034199X.jpg,http://ecx.images-amazon.com/images/I/51LLQPaSS2L.jpg,The Forgotten Recipe (An Amish Heirloom Novel),Amy Clipston,22,Romance
1401690289,1401690289.jpg,http://ecx.images-amazon.com/images/I/51KqX8t5b7L.jpg,Mermaid Moon (A Sunset Cove Novel),Colleen Coble,22,Romance
1630584894,1630584894.jpg,http://ecx.images-amazon.com/images/I/51uKz82QGHL.jpg,The 12 Brides of Christmas Collection: 12 Heartwarming Historical Romances for the Season of Love,Mary Connealy,22,Romance
1451672985,1451672985.jpg,http://ecx.images-amazon.com/images/I/515DjQgrFFL.jpg,The Chance: A Novel,Karen Kingsbury,22,Romance
373779607,0373779607.jpg,http://ecx.images-amazon.com/images/I/51IURTQfqhL.jpg,Where Secrets Sleep,Marta Perry,22,Romance
764200119,0764200119.jpg,http://ecx.images-amazon.com/images/I/51S6Z6lF38L.jpg,When Calls the Heart (Canadian West #1),Janette Oke,22,Romance
1401690262,1401690262.jpg,http://ecx.images-amazon.com/images/I/51mIk1hBEmL.jpg,The Inn at Ocean's Edge (A Sunset Cove Novel),Colleen Coble,22,Romance
1630584509,1630584509.jpg,http://ecx.images-amazon.com/images/I/51cnQXE5uFL.jpg,"A Basket Brigade Christmas: Three Women, Three Love Stories, One Country Divided",Judith Mccoy Miller,22,Romance
1561488224,1561488224.jpg,http://ecx.images-amazon.com/images/I/513PV0x9zjL.jpg,The Witnesses (Lancaster Burning),Linda Byler,22,Romance
1681426560,1681426560.jpg,http://ecx.images-amazon.com/images/I/41H-Lez3vAL.jpg,A View from There,Angela Slaughter,22,Romance
800724526,0800724526.jpg,http://ecx.images-amazon.com/images/I/51dUD0jNvaL.jpg,Hope Harbor: A Novel,Irene Hannon,22,Romance
800721241,0800721241.jpg,http://ecx.images-amazon.com/images/I/51hs5Oc5lPL.jpg,Trapped: A Novel (Private Justice),Irene Hannon,22,Romance
764210610,0764210610.jpg,http://ecx.images-amazon.com/images/I/51cJVuaIzwL.jpg,Steadfast Heart (Brides of Seattle) (Volume 1),Tracie Peterson,22,Romance
1624167519,1624167519.jpg,http://ecx.images-amazon.com/images/I/51pzcMA4UxL.jpg,Discovery Box Set: (The Discovery - A Lancaster County Saga),Wanda E. Brunstetter,22,Romance
310276357,0310276357.jpg,http://ecx.images-amazon.com/images/I/51LyTswHlbL.jpg,Loving (Bailey Flanigan Series),Karen Kingsbury,22,Romance
1420135481,1420135481.jpg,http://ecx.images-amazon.com/images/I/5156vOstx4L.jpg,The Amish Heart of Ice Mountain,Kelly Long,22,Romance
1476746117,1476746117.jpg,http://ecx.images-amazon.com/images/I/51wZnrW0cVL.jpg,Chateau of Secrets: A Novel,Melanie Dobson,22,Romance
764229907,0764229907.jpg,http://ecx.images-amazon.com/images/I/51sesocWFsL.jpg,Song of Redemption (Chronicles of the Kings #2) (Volume 2),Lynn Austin,22,Romance
764212435,0764212435.jpg,http://ecx.images-amazon.com/images/I/51PRZLUBkhL.jpg,Undetected,Dee Henderson,22,Romance
764211595,0764211595.jpg,http://ecx.images-amazon.com/images/I/51afszC%2BESL.jpg,Rising Darkness (Finding Sanctuary),Nancy Mehl,22,Romance
310344158,0310344158.jpg,http://ecx.images-amazon.com/images/I/41WJEpdbUSL.jpg,A Season of Love (Kauffman Amish Bakery Series),Amy Clipston,22,Romance
1680990578,1680990578.jpg,http://ecx.images-amazon.com/images/I/51dm-Puf85L.jpg,Mary's Christmas Goodbye: An Amish Romance,Linda Byler,22,Romance
310344050,0310344050.jpg,http://ecx.images-amazon.com/images/I/51uewZkWaYL.jpg,A Life of Joy: A Novel (Kauffman Amish Bakery Series),Amy Clipston,22,Romance
425271420,0425271420.jpg,http://ecx.images-amazon.com/images/I/51l0q6gMtFL.jpg,"The Rescued: Keepers of the Promise, Book Two",Marta Perry,22,Romance
162998602X,162998602X.jpg,http://ecx.images-amazon.com/images/I/51UA1M0g0sL.jpg,Redemption (Spirit of the Amish),Beth Shriver,22,Romance
373879865,0373879865.jpg,http://ecx.images-amazon.com/images/I/51ObMRjhIWL.jpg,The Amish Mother (Lancaster Courtships),Rebecca Kertz,22,Romance
1602608113,1602608113.jpg,http://ecx.images-amazon.com/images/I/51piNAZupXL.jpg,The Half-Stitched Amish Quilting Club,Wanda E. Brunstetter,22,Romance
