book_id,title,books_count,isbn,authors,original_title,,language_code,average_rating,ratings_count,Class
6536,"Shards of a Broken Crown (The Serpentwar Saga, #4)",41,380789833,Raymond E. Feist,"Shards of a Broken Crown (The Serpentwar Saga, #4)",,,3.99,16227,no
6537,"The Enchantress Returns (The Land of Stories, #2)",39,316201545,"Chris Colfer, Brandon Dorman",The Enchantress Returns,,eng,4.49,17845,no
6538,"The Master Magician (The Paper Magician Trilogy, #3)",13,,Charlie N. Holmberg,The Master Magician,,en-GB,3.82,17142,no
6539,One Door Away from Heaven,52,553582755,Dean Koontz,One Door Away from Heaven,,en-US,3.95,16299,no
6540,"Love in the Afternoon (The Hathaways, #5)",43,312605390,Lisa Kleypas,Love in the Afternoon,,eng,4.2,24803,no
6541,"Attack of the Fiend (The Last Apprentice / Wardstone Chronicles, #4)",44,60891270,"Joseph Delaney, Patrick  Arrasmith",Attack of the Fiend (The Last Apprentice #4),,eng,4.19,14814,no
6542,"The Marriage Trap (Marriage to a Billionaire, #2)",43,,Jennifer Probst,The Marriage Trap,,eng,3.9,23655,no
6543,The Jordan Rules,6,671796666,"Sam Smith, Doug Grud",The Jordan Rules,,,4.23,11148,no
6544,The Heretic Queen,33,307381757,Michelle Moran,The Heretic Queen,,eng,4.21,16155,no
6545,"If You Want to Walk on Water, You've Got to Get Out of the Boat",39,310228638,John Ortberg,"If You Want to Walk on Water, You've Got to Get Out of the Boat",,,4.13,12608,no
6546,The Piano Teacher,48,670020486,Janice Y.K. Lee,The Piano Teacher,,en-US,3.32,16172,no
6547,I Have Lived a Thousand Years,16,689823959,Livia E. Bitton-Jackson,I Have Lived A Thousand Years: Growing Up In The Holocaust,,eng,4.17,15987,no
6548,Willpower: Rediscovering the Greatest Human Strength,36,1594203075,"Roy F. Baumeister, John Tierney",Willpower: Rediscovering the Greatest Human Strength,,,3.95,12667,no
6549,"Secrets to the Grave (Oak Knoll, #2)",29,052595192X,Tami Hoag,Secrets to the Grave,,eng,4.09,15381,no
6550,"Prized (Birthmarked, #2)",24,1596435704,Caragh M. O'Brien,Prized,,en-US,3.99,19328,no
6551,"With a Tangled Skein (Incarnations of Immortality, #3)",21,345318854,Piers Anthony,With a Tangled Skein,,en-GB,3.98,17286,no
6552,Body Surfing,47,316059854,Anita Shreve,Body Surfing,,en-US,3.31,15041,no
6553,The Good Soldier,362,1551113813,"Ford Madox Ford, Kenneth Womack, William Baker",The Good Soldier,,,3.72,14471,no
6554,"Into the Labyrinth (The Death Gate Cycle, #6)",21,553567713,"Margaret Weis, Tracy Hickman",Into the Labyrinth,,en-US,4.09,16582,no
6555,"Day by Day Armageddon (Day by Day Armageddon,#1)",33,1411608313,J.L. Bourne,Day by Day Armageddon,,eng,4.01,11646,no
6556,The Berenstain Bears' Trouble at School,14,039487336X,"Stan Berenstain, Jan Berenstain",,,en-US,4.19,15672,no
6557,The Talisman (Volume 1): The Road of Trials,5,345517989,"Robin Furth, Stephen King, Peter Straub, Tony Shasteen, Nei Ruffino",,,en-US,4.34,12413,no
6558,"Sundiver (The Uplift Saga, #1)",36,553269828,David Brin,Sundiver,,eng,3.65,17327,no
6559,Moab Is My Washpot (Memoir #1),27,1569472025,Stephen Fry,Moab Is My Washpot,,eng,3.98,14403,no
6560,"Hardline (Hacker, #3)",34,099050560X,Meredith Wild,Hardline,,eng,4.26,7246,no
6561,"Eyes of Prey (Lucas Davenport, #3)",38,425214435,John Sandford,Eyes of Prey,,en-US,4.18,16249,no
6562,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)",11,545298415,Peter Lerangis,,,eng,4.16,15394,no
6563,"Kissing Coffins (Vampire Kisses, #2)",24,60776242,Ellen Schreiber,"Kissing Coffins (Vampire Kisses, #2)",,en-US,3.87,22124,no
6564,War,38,446556246,Sebastian Junger,WAR,,eng,4.22,13946,no
6565,Where Things Come Back,22,1442413336,John Corey Whaley,Where Things Come Back,,eng,3.81,14852,no
6566,A Wedding in December,64,316154512,Anita Shreve,A Wedding in December,,,3.08,15869,no
6567,Big Bang: The Origin of the Universe,41,7162219,Simon Singh,Big Bang: The Origin of the Universe,,,4.14,12488,no
6568,"The League of Extraordinary Gentlemen, Vol. 2",24,1401201180,"Alan Moore, Kevin O'Neill","The League of Extraordinary Gentlemen, Vol. 2",,eng,3.94,17034,no
6569,"Birds of a Feather (Maisie Dobbs, #2)",29,143035304,Jacqueline Winspear,Birds of a Feather,,en-US,3.95,18359,no
6570,You Can Win: A Step by Step Tool for Top Achievers,25,1904910033,Shiv Khera,You Can Win,,,3.83,10752,no
6571,"The Outcasts (Brotherband Chronicles, #1)",41,399256199,John Flanagan,The Outcasts,,eng,4.37,16613,no
6572,On Ugliness,33,847829863,Umberto Eco,Storia della bruttezza,,,3.88,12728,no
6573,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,32,007141858X,Leil Lowndes,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,,en-US,3.8,12206,no
6574,"Case Closed, Vol. 1",28,1591163277,Gosho Aoyama,名探偵コナン 1,,eng,4.36,12867,no
6575,The Abolition of Man,58,60652942,C.S. Lewis,The Abolition of Man,,en-US,4.07,14677,no
6576,"Yu Yu Hakusho, Volume 1: Goodbye, Material World! (Yu Yu Hakusho, #1)",16,1569319049,Yoshihiro Togashi,Yu Yu Hakusho,,eng,4.29,13807,no
6577,"The King's Curse (The Plantagenet and Tudor Novels, #7)",33,857207563,Philippa Gregory,,,eng,3.98,7655,no
6578,"Shaman's Crossing (Soldier Son, #1)",40,60758287,Robin Hobb,Shaman's Crossing,,,3.42,15287,no
6579,Gods in Alabama,33,446694533,Joshilyn Jackson,Gods in Alabama,,en-US,3.86,15290,no
6580,"U Is for Undertow (Kinsey Millhone, #21)",36,039915597X,Sue Grafton,U Is for Undertow,,en-US,3.93,18716,no
6581,"Passage to Dawn (Forgotten Realms: Legacy of the Drow, #4; Legend of Drizzt, #10)",35,786907509,R.A. Salvatore,Passage to Dawn,,eng,4.07,13900,no
6582,"Bloody Jack (Bloody Jack, #1)",26,015205085X,L.A. Meyer,"Bloody Jack: Being an Account of the Curious Adventures of Mary ""Jacky"" Faber, Ship's Boy",,eng,4.11,19147,no
6583,Shoe Dog: A Memoir by the Creator of NIKE,39,1501135910,Phil Knight,Shoe Dog: A Memoir by the Creator of Nike,,eng,4.46,22373,no
6584,"The One You Love (Emma Holden Suspense Mystery, #1)",15,,Paul Pilkington,,,eng,3.39,7175,no
6585,"Survivor In Death (In Death, #20)",50,425204189,J.D. Robb,"Survivor in Death (In Death, #20)",,en-US,4.38,19512,no
6586,Figure Drawing for All It's Worth (How to draw and paint),10,067031255X,Andrew Loomis,Figure Drawing for All It's Worth (How to draw and paint),,,3.99,12735,no
6587,Affinity,44,1573228737,Sarah Waters,Affinity,,eng,3.73,13767,no
6588,The Water is Wide: A Memoir,54,553381571,Pat Conroy,The Water is Wide,,,4.09,13513,no
6589,"Iceberg (Dirk Pitt, #3)",66,425197387,Clive Cussler,Iceberg,,eng,3.83,16195,no
6590,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,21,751507954,Bill Watterson,The Authoritative Calvin and Hobbes,,eng,4.73,16087,no
6591,Cloudstreet,44,743234413,Tim Winton,Cloudstreet,,eng,3.97,13067,no
6592,The Girl Next Door,5,843955430,Jack Ketchum,The Girl Next Door,,en-GB,3.95,13491,no
6593,A Separate Reality,72,671732498,Carlos Castaneda,A Separate Reality,,,4.06,12296,no
6594,Out,53,1400078377,"Natsuo Kirino, Stephen Snyder",Out  アウト,,eng,3.93,14795,no
6595,Tom's Midnight Garden,69,64404455,"Philippa Pearce, Susan Einzig",Tom's Midnight Garden,,,4.05,16398,no
6596,"Murder of Crows (The Others, #2)",21,,Anne Bishop,Murder of Crows,,eng,4.31,22994,no
6597,"What Really Happened in Peru (The Bane Chronicles, #1)",18,1442494786,"Cassandra Clare, Sarah Rees Brennan",,,eng,3.74,20700,no
6598,"Brothers Majere (Dragonlance: Preludes, #3)",18,786929715,Kevin Stein, ,,,4.08,15313,no
6599,"Grain Brain: The Surprising Truth about Wheat, Carbs,  and Sugar--Your Brain's Silent Killers",56,031623480X,"David  Perlmutter, Kristin Loberg","Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",,eng,3.88,10305,no
6600,Pilgrim at Tinker Creek,54,72434171,Annie Dillard,Pilgrim at Tinker Creek,,eng,4.1,14685,no
6601,"Prince of the Blood (Krondor's Sons, #1)",46,553588117,Raymond E. Feist,Prince of the Blood,,en-US,3.94,16466,no
6602,The Courts of Chaos (The Chronicles of Amber #5),54,9993911550,Roger Zelazny,The Courts of Chaos,,eng,4.19,16453,no
6603,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",57,307719219,"Daron Acemoğlu, James A. Robinson","Why Nations Fail: The Origins of Power, Prosperity, and Poverty ",,,3.99,11752,no
6604,Zorro,66,006078721X,"Isabel Allende, Margaret Sayers Peden",El Zorro,,eng,3.75,14327,yes
6605,The Introvert Advantage: How to Thrive in an Extrovert World,25,761123695,Marti Olsen Laney,The Introvert Advantage: How to Thrive in an Extrovert World,,eng,3.88,12950,no
6606,"Preacher, Volume 5: Dixie Fried",14,1563894289,"Garth Ennis, Steve Dillon",Preacher: Dixie Fried,,eng,4.29,15961,no
6607,The Rainbow,271,451530306,"D.H. Lawrence, Daphne Merkin",The Rainbow,,eng,3.67,14044,no
6608,"The Capture (Guardians of Ga'Hoole, #1)",52,439405572,Kathryn Lasky,The Capture,,eng,3.88,18830,no
6609,Why We Get Fat: And What to Do About It,29,307272702,Gary Taubes,Why We Get Fat: And What to Do about It,,en-GB,4.04,11569,no
6610,"T is for Trespass (Kinsey Millhone, #20)",47,399154485,Sue Grafton,T is for Trespass ,,en-US,3.91,18582,no
6611,"Preacher, Volume 4: Ancient History",12,156389405X,"Garth Ennis, Steve Dillon, Steve Pugh, Matt Hollingsworth, Carlos Ezquerra, Richard Case","Preacher: Ancient History (Preacher, #4)",,eng,4.25,14945,no
6612,The Great Influenza: The Story of the Deadliest Pandemic in History,15,143036491,John M. Barry,The Great Influenza: The Epic Story of the Deadliest Plague in History,,eng,3.95,14762,no
6613,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,25,082546207X,"Paul Hattaway, Brother Yun",The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,,eng,4.33,12537,no
6614,"Prince of Fools (The Red Queen's War, #1)",28,425268780,Mark  Lawrence,Prince of Fools,,eng,4.07,11579,no
6615,Herzog,108,142437298,"Saul Bellow, Philip Roth",Herzog,,eng,3.79,14324,no
6616,"UnSouled (Unwind, #3)",27,147111810X,Neal Shusterman,UnSouled,,en-US,4.23,15526,no
6617,The Miracle of Mindfulness: An Introduction to the Practice of Meditation,51,807012394,Thich Nhat Hanh,The Miracle of Mindfulness: A Manual on Meditation,,,4.26,13241,no
6618,David Gets In Trouble,12,439050227,David Shannon,David Gets in Trouble,,,4.22,15055,no
6619,"The Face Of Deception (Eve Duncan, #1)",34,340739304,Iris Johansen,The Face Of Deception,,eng,4.07,17235,no
6620,The Language Instinct: How the Mind Creates Language,47,60958332,Steven Pinker,The Language Instinct: How the Mind Creates Language,,eng,4.05,12870,no
6621,Descent,16,1616203048,Tim Johnston,Descent,,eng,3.59,11443,no
6622,"Black Cat, Volume 01",8,142150605X,Kentaro Yabuki,"Black Cat, Volume 1",,eng,4.08,13945,no
6623,Dare Me,34,316097772,Megan Abbott,Dare Me,,eng,3.23,15618,no
6624,"Last Breath (The Morganville Vampires, #11)",21,451234871,Rachel Caine,Last Breath,,eng,4.32,19963,no
6625,The Yacoubian Building,74,,"Alaa Al Aswany, علاء الأسواني",عمارة يعقوبيان,,eng,3.65,7308,no
6626,Martha Stewart's Cookies: The Very Best Treats to Bake and to Share,5,307394549,"Martha Stewart, Victor Schrager",Martha Stewart's Cookies,,eng,4.04,13991,no
6627,"Pardonable Lies (Maisie Dobbs, #3)",27,312426216,Jacqueline Winspear,Pardonable Lies,,en-US,4.09,17947,no
6628,"The Frog Princess (Tales of the Frog Princess, #1)",29,1582349231,E.D. Baker,"The Frog Princess (The Tales of the Frog Princess, #1)",,eng,3.81,22176,no
6629,Twelve Angry Men,36,143104403,"Reginald Rose, David Mamet",Twelve Angry Men (Penguin Classics),,,4.07,15986,no
6630,Batman: Whatever Happened to the Caped Crusader?,18,1401223036,"Neil Gaiman, Andy Kubert, Matt Wagner, Simon Bisley, Bernie Mireault, Mark Buckingham",Batman: Whatever Happened to the Caped Crusader?,,eng,3.97,14359,no
6631,The Pioneer Woman: Black Heels to Tractor Wheels,31,61997161,Ree Drummond,The Pioneer Woman: Black Heels to Tractor Wheels,,en-US,3.81,14976,no
6632,Swimmy,33,394826205,Leo Lionni,Swimmy ,,en-US,4.13,19168,no
6633,Babbitt,328,142640607X,Sinclair Lewis,Babbitt,,,3.64,14204,no
6634,Suttree,40,679736328,Cormac McCarthy,Suttree,,eng,4.18,12824,no
6635,"Love Bites (Vampire Kisses, #7)",14,61689424,Ellen Schreiber,"Love Bites (Vampire Kisses, #7)",,en-US,4.13,17707,no
6636,The Gathering,59,802170390,Anne Enright,The Gathering,,eng,3.04,14292,no
6637,sTORI Telling,10,1416950737,Tori Spelling,sTORI Telling,,en-US,3.62,14699,no
6638,"Cross My Heart (Alex Cross, #21)",39,316210900,James Patterson,Cross My Heart,,eng,4.03,10946,no
6639,The Righteous Mind: Why Good People are Divided by Politics and Religion,24,307377903,Jonathan Haidt,The Righteous Mind: Why Good People Are Divided by Politics and Religion,,eng,4.16,12677,no
6640,"Lady Friday (The Keys to the Kingdom, #5)",25,439700884,Garth Nix,Lady Friday,,en-US,3.91,17675,no
6641,"Rock Chick Rescue (Rock Chick, #2)",9,1849234752,Kristen Ashley,Rock Chick Rescue,,eng,4.31,26661,no
6642,"Locke & Key, Vol. 5: Clockworks",14,1613772270,"Joe Hill, Gabriel Rodríguez",Clockworks,,eng,4.5,16441,no
6643,Every Soul a Star,19,316002569,Wendy Mass,Every Soul A Star,,eng,4.1,17282,no
6644,Jesus Land,23,1582433542,Julia Scheeres,Jesus Land : A Memoir,,en-US,3.97,13562,no
6645,Flotsam,13,618194576,David Wiesner,Flotsam,,en-US,4.28,19541,no
6646,"Silent Scream (D.I. Kim Stone, #1)",27,,Angela Marsons,Silent Scream,,eng,4.02,9547,no
6647,The Lion and the Mouse,11,316013560,Jerry Pinkney,The Lion & the Mouse,,eng,4.23,17941,no
6648,The Collected Poems,6,679764089,Langston Hughes,The Collected Poems of Langston Hughes,,,4.32,13835,no
6649,"Girl of Nightmares (Anna, #2)",34,765328666,Kendare Blake,Girl of Nightmares,,eng,3.9,20708,no
6650,"Barrayar (Vorkosigan Saga, #7)",50,743468414,Lois McMaster Bujold,,,eng,4.31,17549,no
6651,"Alice in the Country of Hearts, Vol. 01 (Alice in the Country of Hearts, #1)",8,1427817693,"QuinRose, Soumei Hoshino",Heart no Kuni no Alice  ,,eng,4.21,14692,no
6652,"Lord of the Shadows (Cirque Du Freak, #11)",49,316156280,Darren Shan,"Lord of the Shadows (Cirque Du Freak, #11)",,eng,4.22,15794,no
6653,"Elric of Melniboné (Elric, #1)",56,441203981,Michael Moorcock,Elric of Melniboné,,en-US,3.89,17728,no
6654,The Endurance: Shackleton's Legendary Antarctic Expedition,34,375404031,Caroline Alexander,The Endurance: Shackleton's legendary Antarctic expedition,,eng,4.31,14529,no
6655,"The Candymakers (The Candymakers, #1)",18,316002585,Wendy Mass,,,eng,4.31,15780,no
6656,Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading),8,717287564,Walt Disney Company,Winnie the Pooh and Tigger Too,,eng,4.39,14121,no
6657,"More Than This (More Than, #1)",11,,Jay McLean,,,eng,4.15,23670,no
6658,"The Fury (The Vampire Diaries, #3)",62,61059919,L.J. Smith,The Fury,,en-US,3.55,19911,no
6659,Hamilton: The Revolution,12,1455539740,"Lin-Manuel Miranda, Jeremy McCarter",Hamilton: The Revolution,,eng,4.47,24800,no
6660,"Shelter (Mickey Bolitar, #1)",55,399256504,Harlan Coben,Shelter,,eng,3.92,9081,no
6661,"Out of Oz (The Wicked Years, #4)",16,60548940,"Gregory Maguire, Douglas Smith",,,en-US,3.84,14240,no
6662,Selected Stories,34,1593080425,"O. Henry, Victoria Blake",Selected Stories of O. Henry ,,,4.16,15308,no
6663,The Taste of Home Cookbook,7,898214971,"Janet Briggs, Beth Wittlinger",The Taste of Home Cookbook,,,4.25,14469,no
6664,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka",16,684800705,Franz Kafka,,,eng,4.02,12744,no
6665,Cry to Heaven,35,345396936,Anne Rice,Cry to Heaven,,en-US,3.83,16988,no
6666,"Goddess (Starcrossed, #3)",28,62012037,Josephine Angelini,Goddess,,eng,4.24,20589,no
6667,"Crave (Fallen Angels, #2)",37,451229444,J.R. Ward,Crave,,en-US,4.09,22105,no
6668,The Dogs of War,86,553268465,Frederick Forsyth,The Dogs of War,,,3.96,14860,no
6669,"Necroscope (Necroscope, #1)",33,031285787X,Brian Lumley,Necroscope ,,,3.99,14397,no
6670,When Rabbit Howls,19,515103292,"Truddi Chase, Robert A. Phillips Jr.",When Rabbit Howls,,en-GB,4.03,13975,no
6671,"Variant (Variant, #1)",19,62026089,Robison Wells,Variant,,en-US,3.92,18473,no
6672,"Path of the Assassin (Scot Harvath, #2)",28,141651631X,Brad Thor,Path of the Assassin,,eng,4.17,12652,no
6673,"Waylander (The Drenai Saga, #3)",37,345379071,David Gemmell,Waylander ,,eng,4.26,13977,no
6674,After,20,670011835,Amy Efaw,After,,eng,3.73,17238,no
6675,Surfacing,68,385491050,Margaret Atwood,Surfacing,,eng,3.45,15494,no
6676,You Had Me At Hello,36,000748805X,Mhairi McFarlane,You Had Me At Hello,,,3.79,12687,no
6677,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,27,316037702,"Kevin D. Mitnick, William L. Simon, Steve Wozniak",Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,,en-US,3.95,12831,no
6678,"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)",2,812538366,Robert Jordan,"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)",,,4.43,13049,no
6679,"Pure (Pure, #1)",53,1455503061,Julianna Baggott,Pure,,en-US,3.74,18778,no
6680,Something Like Fate,20,670011460,Susane Colasanti,Something Like Fate,,,3.72,17347,no
6681,"Excalibur (The Warlord Chronicles, #3)",57,312206488,Bernard Cornwell,Excalibur,,,4.38,12925,no
6682,My Name is Mary Sutter,16,670021679,Robin Oliveira,My Name Is Mary Sutter,,en-US,3.81,16348,no
6683,"So You Want to Be a Wizard (Young Wizards, #1)",30,152047387,Diane Duane,So You Want to Be a Wizard,,en-US,3.8,20408,no
6684,"Death in the Clouds (Hercule Poirot, #12)",179,000711933X,Agatha Christie,Death in the Clouds,,eng,3.78,17308,no
6685,"Foreign Influence (Scot Harvath, #9)",28,1416586598,Brad Thor,Foreign Influence,,en-US,4.24,13392,no
6686,"Cemetery Dance (Pendergast, #9)",57,446580295,"Douglas Preston, Lincoln Child",Cemetery Dance,,eng,4,16120,no
6687,Hitch-22: A Memoir,44,446540331,Christopher Hitchens,Hitch-22: Some Confessions and Contradictions,,eng,4.03,12643,no
6688,Baudolino,119,156029065,"Umberto Eco, William Weaver, R.C.S. Libri",Baudolino,,en-US,3.71,13941,no
6689,"Dark Magic (Dark, #4)",34,505523892,Christine Feehan,Dark Magic,,eng,4.24,20156,yes
6690,The Amber Room,44,034548343X,Steve Berry,The Amber Room,,,3.83,16519,no
6691,"The Omen Machine (Sword of Truth, #12; Richard and Kahlan, #1)",39,038566740X,Terry Goodkind,"The Omen Machine (Richard and Kahlan, #1)",,eng,3.66,13301,no
6692,The Comedy of Errors,474,1853262439,William Shakespeare,,,,3.74,16049,no
6693,Zodiac,27,425098087,Robert Graysmith,Zodiac,,,3.89,13120,no
6694,15th Affair (Women's Murder Club #15),37,1784751995,"James Patterson, Maxine Paetro",15th Affair,,eng,4.04,11112,no
6695,The Constant Gardener,113,,John le Carré,The Constant Gardener,,,3.78,13347,no
6696,Wish You Well,71,446699489,David Baldacci,Wish You Well,,eng,3.94,14838,no
6697,Barnyard Dance,10,1563054426,Sandra Boynton,Barnyard Dance,,en-US,4.25,18694,no
6698,"Field of Prey (Lucas Davenport, #24)",18,399162380,John Sandford,,,eng,4.22,10919,no
6699,The Passenger,14,1451686633,Lisa Lutz,The Passenger,,eng,3.71,13544,no
6700,"Rush Too Far (Rosemary Beach, #4; Too Far, #4)",25,,Abbi Glines,"Rush Too Far (Too Far, #4)",,eng,4.25,25432,no
6701,"Red Prophet (Tales of Alvin Maker, #2)",47,812524268,Orson Scott Card,"Red Prophet (Tales of Alvin Maker, #2)",,en-US,3.78,16704,no
6702,Animalia,26,810918684,Graeme Base,Animalia,,eng,4.28,18886,no
6703,"A Hidden Fire (Elemental Mysteries, #1)",14,,Elizabeth   Hunter,A Hidden Fire,,,4.05,13646,no
6704,Stone Butch Blues,14,1555838537,Leslie Feinberg,Stone Butch Blues,,en-US,4.27,13570,no
6705,Don't Look Back,24,1423175123,Jennifer L. Armentrout,Don't Look Back,,eng,4.11,11499,no
6706,"Girl Waits with Gun (Kopp Sisters, #1)",21,544409914,Amy  Stewart,Girl Waits with Gun,,eng,3.78,13775,no
6707,Astonish Me,23,307962903,Maggie Shipstead,Astonish Me,,eng,3.57,7504,no
6708,A Fish Out of Water,12,394800230,"Helen Marion Palmer, P.D. Eastman",A Fish Out of Water,,eng,4.21,19536,no
